pop_no	population	stat_area	CU	year	escapement	er_E	er_2	er_3	total_runE	total_run2	total_run3	age_3	age_4	age_5	rec_E	rec_2	rec_3	RS_E	RS_2	RS_3
14	hugh_ck	6	northern_coastal	1992	150	0.394	0.427	0.403	248	262	251	0.714	0.286	0	17	18	17	0.11152354	0.116762623	0.114610916
14	hugh_ck	6	northern_coastal	1993	120	0.342	0.372	0.356	182	191	186	0.714	0.286	0	NA	NA	NA	NA	NA	NA
14	hugh_ck	6	northern_coastal	1994	425	0.402	0.441	0.421	711	761	734	0.714	0.286	0	NA	NA	NA	NA	NA	NA
14	hugh_ck	6	northern_coastal	1995	4	0.245	0.278	0.27	5	6	5	0.714	0.286	0	NA	NA	NA	NA	NA	NA
14	hugh_ck	6	northern_coastal	1996	25	0.447	0.472	0.461	45	47	46	0.714	0.286	0	230	242	234	9.20466172	9.688496292	9.366390858
14	hugh_ck	6	northern_coastal	1997	NA	0.437	0.366	0.348	NA	NA	NA	0.714	0.286	0	958	993	961	NA	NA	NA
14	hugh_ck	6	northern_coastal	1998	NA	0.154	0.114	0.117	NA	NA	NA	0.714	0.286	0	1395	1408	1372	NA	NA	NA
14	hugh_ck	6	northern_coastal	1999	20	0.156	0.13	0.12	24	23	23	0.714	0.286	0	1107	1121	1102	NA	NA	NA
14	hugh_ck	6	northern_coastal	2000	600	0.194	0.239	0.212	744	788	761	0.714	0.286	0	1067	1188	1159	1.777561843	1.979643181	1.932007166
14	hugh_ck	6	northern_coastal	2001	1200	0.195	0.201	0.178	1491	1503	1460	0.714	0.286	0	1455	1842	1888	1.212618564	1.535329546	1.573091833
14	hugh_ck	6	northern_coastal	2002	1000	0.136	0.146	0.133	1157	1171	1153	0.714	0.286	0	1680	1983	2176	1.680482055	1.983157003	2.175956993
14	hugh_ck	6	northern_coastal	2003	800	0.186	0.198	0.18	983	998	976	0.714	0.286	0	1122	1222	1212	1.403095903	1.527522542	1.514391099
14	hugh_ck	6	northern_coastal	2004	950	0.255	0.428	0.412	1275	1661	1616	0.714	0.286	0	952	1064	1035	1.001740959	1.119791136	1.089879541
14	hugh_ck	6	northern_coastal	2005	1500	0.212	0.346	0.415	1904	2295	2566	0.714	0.286	0	986	1046	1013	0.657444555	0.697380986	0.675449748
14	hugh_ck	6	northern_coastal	2006	920	0.182	0.238	0.237	1125	1207	1205	0.714	0.286	0	1661	1769	1714	1.805848837	1.92311705	1.86299038
14	hugh_ck	6	northern_coastal	2007	850	0.239	0.325	0.307	1117	1260	1227	0.714	0.286	0	639	694	677	0.75192632	0.81701476	0.796717708
14	hugh_ck	6	northern_coastal	2008	400	0.259	0.305	0.283	540	575	558	0.714	0.286	0	712	730	712	1.780284894	1.825560712	1.77979369
14	hugh_ck	6	northern_coastal	2009	1580	0.247	0.288	0.265	2098	2219	2148	0.714	0.286	0	508	562	544	0.321345737	0.355654122	0.344543154
14	hugh_ck	6	northern_coastal	2010	460	0.197	0.291	0.272	573	648	632	0.714	0.286	0	730	798	781	1.588029695	1.73489291	1.698487202
14	hugh_ck	6	northern_coastal	2011	600	0.254	0.258	0.24	804	809	790	0.714	0.286	0	1182	1277	1263	1.970419576	2.12827324	2.104705596
14	hugh_ck	6	northern_coastal	2012	385	0.202	0.279	0.257	482	534	518	0.714	0.286	0	1228	1333	1301	3.18967585	3.461997859	3.37855699
14	hugh_ck	6	northern_coastal	2013	440	0.229	0.303	0.279	571	632	611	0.714	0.286	0	925	992	966	2.101427877	2.254915933	2.195493617
14	hugh_ck	6	northern_coastal	2014	965	0.145	0.204	0.2	1129	1213	1207	0.714	0.286	0	586	651	633	0.607124767	0.674770417	0.655482772
14	hugh_ck	6	northern_coastal	2015	1000	0.24	0.304	0.287	1316	1437	1403	0.714	0.286	0	335	384	379	0.335160059	0.384324709	0.378906243
14	hugh_ck	6	northern_coastal	2016	755	0.252	0.297	0.279	1009	1074	1047	0.714	0.286	0	465	535	528	0.615581143	0.708230863	0.699171456
14	hugh_ck	6	northern_coastal	2017	525	0.264	0.334	0.313	714	788	764	0.714	0.286	0	NA	NA	NA	NA	NA	NA
14	hugh_ck	6	northern_coastal	2018	200	0.253	0.353	0.345	268	309	305	0.714	0.286	0	NA	NA	NA	NA	NA	NA
14	hugh_ck	6	northern_coastal	2019	385	0.234	0.326	0.315	503	571	562	0.714	0.286	0	NA	NA	NA	NA	NA	NA
14	hugh_ck	6	northern_coastal	2020	330	0.108	0.257	0.254	370	444	443	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1980	200	0.447	0.467	0.461	362	375	371	0.714	0.286	0	191	198	195	0.953058429	0.987621113	0.974614608
15	kiskosh_ck	6	northern_coastal	1981	150	0.405	0.439	0.434	252	268	265	0.714	0.286	0	179	187	185	1.191061655	1.246620337	1.232787204
15	kiskosh_ck	6	northern_coastal	1982	200	0.351	0.405	0.4	308	336	333	0.714	0.286	0	245	252	249	1.22739409	1.260915903	1.245091192
15	kiskosh_ck	6	northern_coastal	1983	100	0.49	0.506	0.499	196	202	199	0.714	0.286	0	333	339	335	3.333055372	3.394047035	3.349164582
15	kiskosh_ck	6	northern_coastal	1984	100	0.435	0.461	0.455	177	186	184	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1985	100	0.453	0.475	0.469	183	190	188	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1986	200	0.502	0.508	0.501	402	406	401	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1987	100	0.387	0.422	0.417	163	173	171	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1988	NA	0.381	0.414	0.41	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1989	NA	0.372	0.411	0.406	NA	NA	NA	0.714	0.286	0	253	267	257	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1990	NA	0.421	0.464	0.459	NA	NA	NA	0.714	0.286	0	64	68	66	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1991	NA	0.376	0.41	0.394	NA	NA	NA	0.714	0.286	0	61	65	63	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1992	200	0.394	0.427	0.403	330	349	335	0.714	0.286	0	23	24	24	0.11691499	0.122280012	0.120738217
15	kiskosh_ck	6	northern_coastal	1993	40	0.342	0.372	0.356	61	64	62	0.714	0.286	0	13	12	12	0.313915385	0.304533026	0.297238887
15	kiskosh_ck	6	northern_coastal	1994	44	0.402	0.441	0.421	74	79	76	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1995	22	0.245	0.278	0.27	29	30	30	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1996	5	0.447	0.472	0.461	9	9	9	0.714	0.286	0	64	67	65	12.75810796	13.45206747	12.99870242
15	kiskosh_ck	6	northern_coastal	1997	12	0.437	0.366	0.348	21	19	18	0.714	0.286	0	222	231	224	18.4722281	19.26092028	18.62678368
15	kiskosh_ck	6	northern_coastal	1998	NA	0.154	0.114	0.117	NA	NA	NA	0.714	0.286	0	335	338	330	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	1999	4	0.156	0.13	0.12	5	5	5	0.714	0.286	0	480	486	478	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	2000	170	0.194	0.239	0.212	211	223	216	0.714	0.286	0	346	388	378	2.035455406	2.280995356	2.225800794
15	kiskosh_ck	6	northern_coastal	2001	200	0.195	0.201	0.178	248	250	243	0.714	0.286	0	398	510	511	1.989333511	2.551364281	2.553525368
15	kiskosh_ck	6	northern_coastal	2002	475	0.136	0.146	0.133	550	556	548	0.714	0.286	0	267	313	342	0.561637561	0.659479795	0.720320483
15	kiskosh_ck	6	northern_coastal	2003	250	0.186	0.198	0.18	307	312	305	0.714	0.286	0	202	219	218	0.80875216	0.877733926	0.87155577
15	kiskosh_ck	6	northern_coastal	2004	330	0.255	0.428	0.412	443	577	561	0.714	0.286	0	151	168	164	0.458108848	0.509434894	0.495611975
15	kiskosh_ck	6	northern_coastal	2005	225	0.212	0.346	0.415	286	344	385	0.714	0.286	0	212	225	218	0.943598685	1.001398403	0.969987367
15	kiskosh_ck	6	northern_coastal	2006	180	0.182	0.238	0.237	220	236	236	0.714	0.286	0	314	334	323	1.744472643	1.855255503	1.797003981
15	kiskosh_ck	6	northern_coastal	2007	120	0.239	0.325	0.307	158	178	173	0.714	0.286	0	124	132	129	1.030283225	1.101726086	1.074609827
15	kiskosh_ck	6	northern_coastal	2008	100	0.259	0.305	0.283	135	144	139	0.714	0.286	0	216	223	218	2.158579933	2.234599413	2.177085856
15	kiskosh_ck	6	northern_coastal	2009	305	0.247	0.288	0.265	405	428	415	0.714	0.286	0	251	278	269	0.823658456	0.911591683	0.882959872
15	kiskosh_ck	6	northern_coastal	2010	70	0.197	0.291	0.272	87	99	96	0.714	0.286	0	266	294	285	3.802302591	4.194165675	4.067587056
15	kiskosh_ck	6	northern_coastal	2011	160	0.254	0.258	0.24	214	216	211	0.714	0.286	0	135	147	145	0.846320899	0.915982536	0.903647609
15	kiskosh_ck	6	northern_coastal	2012	175	0.202	0.279	0.257	219	243	235	0.714	0.286	0	338	364	355	1.930571457	2.078137553	2.027308312
15	kiskosh_ck	6	northern_coastal	2013	255	0.229	0.303	0.279	331	366	354	0.714	0.286	0	539	577	562	2.114050105	2.260847016	2.202512836
15	kiskosh_ck	6	northern_coastal	2014	90	0.145	0.204	0.2	105	113	113	0.714	0.286	0	201	224	217	2.238480447	2.486018408	2.414176777
15	kiskosh_ck	6	northern_coastal	2015	160	0.24	0.304	0.287	211	230	224	0.714	0.286	0	110	126	124	0.685709663	0.785668584	0.774483083
15	kiskosh_ck	6	northern_coastal	2016	490	0.252	0.297	0.279	655	697	680	0.714	0.286	0	167	193	190	0.341633281	0.392887746	0.38782457
15	kiskosh_ck	6	northern_coastal	2017	184	0.264	0.334	0.313	250	276	268	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	2018	60	0.253	0.353	0.345	80	93	92	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	2019	140	0.234	0.326	0.315	183	208	204	0.714	0.286	0	NA	NA	NA	NA	NA	NA
15	kiskosh_ck	6	northern_coastal	2020	115	0.108	0.257	0.254	129	155	154	0.714	0.286	0	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1980	3000	0.407	0.416	0.461	5056	5140	5569	0.854411765	0.141176471	0.004411765	7384	7467	8175	2.461294484	2.488857618	2.725126248
16	quaal	6	hecate_strait_mainland	1981	6000	0.368	0.392	0.434	9497	9874	10598	0.854411765	0.141176471	0.004411765	8992	9211	9969	1.498694744	1.535235999	1.661455649
16	quaal	6	hecate_strait_mainland	1982	6000	0.319	0.365	0.4	8807	9449	10000	0.854411765	0.141176471	0.004411765	14832	14986	16343	2.472068449	2.497730863	2.723822878
16	quaal	6	hecate_strait_mainland	1983	4000	0.445	0.45	0.499	7209	7268	7979	0.854411765	0.141176471	0.004411765	24776	24550	27013	6.194065305	6.137434187	6.753154597
16	quaal	6	hecate_strait_mainland	1984	5000	0.396	0.411	0.455	8274	8494	9180	0.854411765	0.141176471	0.004411765	7681	8000	8534	1.536137893	1.600034223	1.706862302
16	quaal	6	hecate_strait_mainland	1985	7500	0.412	0.423	0.469	12759	12991	14115	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1986	15000	0.456	0.45	0.501	27580	27256	30040	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1987	5500	0.352	0.378	0.417	8484	8838	9429	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1988	2000	0.346	0.371	0.41	3059	3181	3389	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1989	NA	0.338	0.368	0.406	NA	NA	NA	0.854411765	0.141176471	0.004411765	1760	1831	1972	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1990	2500	0.383	0.416	0.459	4054	4283	4620	0.854411765	0.141176471	0.004411765	2307	2391	2541	0.92275689	0.956366001	1.016205221
16	quaal	6	hecate_strait_mainland	1991	NA	0.325	0.35	0.394	NA	NA	NA	0.854411765	0.141176471	0.004411765	886	944	1019	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1992	1100	0.327	0.354	0.403	1635	1703	1841	0.854411765	0.141176471	0.004411765	682	716	750	0.619869334	0.65097602	0.681748974
16	quaal	6	hecate_strait_mainland	1993	1800	0.292	0.316	0.356	2544	2632	2793	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1994	620	0.33	0.372	0.421	926	988	1071	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1995	518	0.198	0.241	0.27	646	682	709	0.854411765	0.141176471	0.004411765	709	676	704	1.367839052	1.304893104	1.359125046
16	quaal	6	hecate_strait_mainland	1996	550	0.403	0.416	0.461	921	942	1020	0.854411765	0.141176471	0.004411765	1513	1474	1525	2.750305653	2.680733109	2.77310143
16	quaal	6	hecate_strait_mainland	1997	NA	0.375	0.296	0.348	NA	NA	NA	0.854411765	0.141176471	0.004411765	1808	1862	1922	NA	NA	NA
16	quaal	6	hecate_strait_mainland	1998	500	0.125	0.078	0.117	571	542	566	0.854411765	0.141176471	0.004411765	4188	4173	4288	8.375271817	8.345999956	8.576453207
16	quaal	6	hecate_strait_mainland	1999	1330	0.123	0.09	0.12	1517	1461	1512	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2000	1200	0.147	0.185	0.212	1407	1472	1522	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2001	3500	0.157	0.153	0.178	4152	4134	4257	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2002	4000	0.118	0.119	0.133	4535	4540	4611	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2003	NA	0.159	0.161	0.18	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2004	3800	0.22	0.384	0.412	4872	6169	6463	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2005	NA	0.177	0.301	0.415	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2006	5000	0.153	0.2	0.237	5903	6247	6550	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2007	NA	0.188	0.265	0.307	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2008	1000	0.2	0.237	0.283	1250	1310	1394	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2009	NA	0.197	0.229	0.265	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2010	NA	0.168	0.253	0.272	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2011	NA	0.169	0.218	0.24	NA	NA	NA	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2012	NA	0.135	0.23	0.257	NA	NA	NA	0.854411765	0.141176471	0.004411765	3593	4063	4217	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2013	1800	0.153	0.25	0.279	2125	2401	2498	0.854411765	0.141176471	0.004411765	3603	4027	4187	2.001581868	2.237304965	2.325849798
16	quaal	6	hecate_strait_mainland	2014	NA	0.097	0.169	0.2	NA	NA	NA	0.854411765	0.141176471	0.004411765	2998	3481	3629	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2015	3000	0.161	0.26	0.287	3576	4054	4208	0.854411765	0.141176471	0.004411765	3237	3989	4101	1.079139733	1.329527479	1.367060674
16	quaal	6	hecate_strait_mainland	2016	3100	0.166	0.251	0.279	3717	4139	4300	0.854411765	0.141176471	0.004411765	1363	1636	1682	0.439714413	0.52779967	0.542582201
16	quaal	6	hecate_strait_mainland	2017	2400	0.176	0.281	0.313	2913	3340	3492	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2018	2960	0.169	0.327	0.345	3561	4396	4519	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2019	1120	0.156	0.294	0.315	1327	1587	1635	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
16	quaal	6	hecate_strait_mainland	2020	1500	0.072	0.242	0.254	1616	1978	2011	0.854411765	0.141176471	0.004411765	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1980	100	0.447	0.467	0.461	181	188	186	0.714	0.286	0	267	277	274	2.666491461	2.772788607	2.737989896
17	riordan	6	northern_coastal	1981	250	0.405	0.439	0.434	420	446	442	0.714	0.286	0	420	440	435	1.681873007	1.760892016	1.741373617
17	riordan	6	northern_coastal	1982	200	0.351	0.405	0.4	308	336	333	0.714	0.286	0	376	388	383	1.879672183	1.940096328	1.916602076
17	riordan	6	northern_coastal	1983	100	0.49	0.506	0.499	196	202	199	0.714	0.286	0	357	364	359	3.566666927	3.641661819	3.594656954
17	riordan	6	northern_coastal	1984	250	0.435	0.461	0.455	442	464	459	0.714	0.286	0	198	210	208	0.790997814	0.838131962	0.831040543
17	riordan	6	northern_coastal	1985	200	0.453	0.475	0.469	366	381	376	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1986	200	0.502	0.508	0.501	402	406	401	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1987	150	0.387	0.422	0.417	245	259	257	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1988	50	0.381	0.414	0.41	81	85	85	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1989	NA	0.372	0.411	0.406	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1990	NA	0.421	0.464	0.459	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1991	NA	0.376	0.41	0.394	NA	NA	NA	0.714	0.286	0	84	90	87	NA	NA	NA
17	riordan	6	northern_coastal	1992	NA	0.394	0.427	0.403	NA	NA	NA	0.714	0.286	0	23	24	23	NA	NA	NA
17	riordan	6	northern_coastal	1993	NA	0.342	0.372	0.356	NA	NA	NA	0.714	0.286	0	64	65	64	NA	NA	NA
17	riordan	6	northern_coastal	1994	70	0.402	0.441	0.421	117	125	121	0.714	0.286	0	82	77	76	1.178122329	1.094628011	1.085964272
17	riordan	6	northern_coastal	1995	2	0.245	0.278	0.27	3	3	3	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1996	40	0.447	0.472	0.461	72	76	74	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	1997	25	0.437	0.366	0.348	44	39	38	0.714	0.286	0	284	293	284	11.35881779	11.73901951	11.36571477
17	riordan	6	northern_coastal	1998	150	0.154	0.114	0.117	177	169	170	0.714	0.286	0	437	441	430	2.916350729	2.941565284	2.86476465
17	riordan	6	northern_coastal	1999	NA	0.156	0.13	0.12	NA	NA	NA	0.714	0.286	0	305	309	303	NA	NA	NA
17	riordan	6	northern_coastal	2000	160	0.194	0.239	0.212	199	210	203	0.714	0.286	0	370	412	402	2.315029296	2.574810759	2.512927154
17	riordan	6	northern_coastal	2001	400	0.195	0.201	0.178	497	501	487	0.714	0.286	0	442	563	571	1.105362033	1.407965449	1.426922236
17	riordan	6	northern_coastal	2002	250	0.136	0.146	0.133	289	293	288	0.714	0.286	0	365	434	481	1.458084383	1.737320986	1.922627112
17	riordan	6	northern_coastal	2003	280	0.186	0.198	0.18	344	349	342	0.714	0.286	0	190	209	206	0.67874684	0.746772572	0.736441055
17	riordan	6	northern_coastal	2004	325	0.255	0.428	0.412	436	568	553	0.714	0.286	0	285	318	309	0.875916335	0.978372287	0.952176282
17	riordan	6	northern_coastal	2005	360	0.212	0.346	0.415	457	551	616	0.714	0.286	0	315	335	324	0.876026167	0.929285407	0.900068826
17	riordan	6	northern_coastal	2006	110	0.182	0.238	0.237	134	144	144	0.714	0.286	0	538	574	556	4.891216526	5.21633458	5.053983743
17	riordan	6	northern_coastal	2007	250	0.239	0.325	0.307	329	371	361	0.714	0.286	0	275	297	290	1.100543178	1.187724274	1.15833339
17	riordan	6	northern_coastal	2008	130	0.259	0.305	0.283	175	187	181	0.714	0.286	0	335	342	334	2.580152521	2.632854029	2.567760334
17	riordan	6	northern_coastal	2009	500	0.247	0.288	0.265	664	702	680	0.714	0.286	0	219	243	235	0.438323104	0.485115103	0.469771985
17	riordan	6	northern_coastal	2010	180	0.197	0.291	0.272	224	254	247	0.714	0.286	0	336	369	359	1.865072027	2.0479292	1.995008546
17	riordan	6	northern_coastal	2011	300	0.254	0.258	0.24	402	404	395	0.714	0.286	0	335	361	357	1.1154403	1.204951962	1.191430023
17	riordan	6	northern_coastal	2012	135	0.202	0.279	0.257	169	187	182	0.714	0.286	0	349	379	370	2.584232518	2.806012451	2.738431479
17	riordan	6	northern_coastal	2013	265	0.229	0.303	0.279	344	380	368	0.714	0.286	0	232	249	242	0.875701592	0.93811685	0.913647965
17	riordan	6	northern_coastal	2014	270	0.145	0.204	0.2	316	339	338	0.714	0.286	0	112	125	121	0.416264822	0.461693782	0.448099952
17	riordan	6	northern_coastal	2015	290	0.24	0.304	0.287	382	417	407	0.714	0.286	0	71	81	80	0.243635142	0.278287037	0.274175519
17	riordan	6	northern_coastal	2016	200	0.252	0.297	0.279	267	284	277	0.714	0.286	0	142	163	161	0.710930559	0.815750118	0.804816451
17	riordan	6	northern_coastal	2017	106	0.264	0.334	0.313	144	159	154	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	2018	25	0.253	0.353	0.345	33	39	38	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	2019	125	0.234	0.326	0.315	163	185	183	0.714	0.286	0	NA	NA	NA	NA	NA	NA
17	riordan	6	northern_coastal	2020	80	0.108	0.257	0.254	90	108	107	0.714	0.286	0	NA	NA	NA	NA	NA	NA
18	aaltanhash	6	northern_coastal	1980	NA	0.447	0.467	0.461	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
18	aaltanhash	6	northern_coastal	1981	NA	0.405	0.439	0.434	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
18	aaltanhash	6	northern_coastal	1982	NA	0.351	0.405	0.4	NA	NA	NA	0.714	0.286	0	1113	1150	1136	NA	NA	NA
18	aaltanhash	6	northern_coastal	1983	NA	0.49	0.506	0.499	NA	NA	NA	0.714	0.286	0	1041	1064	1050	NA	NA	NA
18	aaltanhash	6	northern_coastal	1984	NA	0.435	0.461	0.455	NA	NA	NA	0.714	0.286	0	657	696	690	NA	NA	NA
18	aaltanhash	6	northern_coastal	1985	600	0.453	0.475	0.469	1097	1142	1129	0.714	0.286	0	562	596	591	0.936402737	0.993664056	0.985704532
18	aaltanhash	6	northern_coastal	1986	575	0.502	0.508	0.501	1155	1168	1152	0.714	0.286	0	830	887	879	1.443780566	1.542453108	1.528988473
18	aaltanhash	6	northern_coastal	1987	465	0.387	0.422	0.417	759	804	797	0.714	0.286	0	645	691	679	1.387374176	1.485826474	1.460051051
18	aaltanhash	6	northern_coastal	1988	250	0.381	0.414	0.41	404	427	424	0.714	0.286	0	946	1001	970	3.784349682	4.002393943	3.878333798
18	aaltanhash	6	northern_coastal	1989	600	0.372	0.411	0.406	955	1018	1010	0.714	0.286	0	815	861	828	1.358714548	1.434222157	1.379920575
18	aaltanhash	6	northern_coastal	1990	300	0.421	0.464	0.459	518	560	554	0.714	0.286	0	549	578	562	1.830788759	1.928184296	1.874217574
18	aaltanhash	6	northern_coastal	1991	600	0.376	0.41	0.394	962	1017	989	0.714	0.286	0	412	439	425	0.686022552	0.73088693	0.708472595
18	aaltanhash	6	northern_coastal	1992	550	0.394	0.427	0.403	908	960	921	0.714	0.286	0	273	285	281	0.495770382	0.518623537	0.511507441
18	aaltanhash	6	northern_coastal	1993	385	0.342	0.372	0.356	585	613	597	0.714	0.286	0	212	214	209	0.551095975	0.556197521	0.543912196
18	aaltanhash	6	northern_coastal	1994	275	0.402	0.441	0.421	460	492	475	0.714	0.286	0	237	218	215	0.860999276	0.79139258	0.781290236
18	aaltanhash	6	northern_coastal	1995	220	0.245	0.278	0.27	291	305	301	0.714	0.286	0	308	295	295	1.40031228	1.338942071	1.342042202
18	aaltanhash	6	northern_coastal	1996	125	0.447	0.472	0.461	226	237	232	0.714	0.286	0	227	233	226	1.813493539	1.860268232	1.8111828
18	aaltanhash	6	northern_coastal	1997	100	0.437	0.366	0.348	178	158	153	0.714	0.286	0	639	662	641	6.387689028	6.619672416	6.406857112
18	aaltanhash	6	northern_coastal	1998	325	0.154	0.114	0.117	384	367	368	0.714	0.286	0	870	877	854	2.676716497	2.699812319	2.629160305
18	aaltanhash	6	northern_coastal	1999	100	0.156	0.13	0.12	118	115	114	0.714	0.286	0	576	584	574	5.764958609	5.838929289	5.736634853
18	aaltanhash	6	northern_coastal	2000	400	0.194	0.239	0.212	496	526	507	0.714	0.286	0	650	720	703	1.624416108	1.801150011	1.757981464
18	aaltanhash	6	northern_coastal	2001	800	0.195	0.201	0.178	994	1002	973	0.714	0.286	0	600	774	765	0.749381731	0.967221894	0.956810923
18	aaltanhash	6	northern_coastal	2002	485	0.136	0.146	0.133	561	568	559	0.714	0.286	0	514	575	601	1.059257603	1.186080674	1.238244523
18	aaltanhash	6	northern_coastal	2003	500	0.186	0.198	0.18	614	624	610	0.714	0.286	0	960	1038	1033	1.920938055	2.075682422	2.06563027
18	aaltanhash	6	northern_coastal	2004	550	0.255	0.428	0.412	738	962	935	0.714	0.286	0	452	502	488	0.821601874	0.912730153	0.887889273
18	aaltanhash	6	northern_coastal	2005	200	0.212	0.346	0.415	254	306	342	0.714	0.286	0	784	831	805	3.918042438	4.156127849	4.025440098
18	aaltanhash	6	northern_coastal	2006	950	0.182	0.238	0.237	1161	1246	1245	0.714	0.286	0	1327	1414	1370	1.397106248	1.488740518	1.442284381
18	aaltanhash	6	northern_coastal	2007	350	0.239	0.325	0.307	460	519	505	0.714	0.286	0	509	557	543	1.454379937	1.591053558	1.551372861
