"region","species_name","cuid","cu_name_pse","year","spawners","recruits","kf_alpha","lnrs","ricker_resid","r_s"
"Skeena","Coho","215","Middle Skeena","1956","210753","236865","-989898","-989898","-989898","1.12389859219086"
"Skeena","Coho","215","Middle Skeena","1957","50649","346265","-989898","-989898","-989898","6.83656143260479"
"Skeena","Coho","215","Middle Skeena","1958","84084","189149","-989898","-989898","-989898","2.24952428523857"
"Skeena","Coho","215","Middle Skeena","1959","81728","228208","-989898","-989898","-989898","2.79228660924041"
"Skeena","Coho","215","Middle Skeena","1960","183008","105081","-989898","-989898","-989898","0.574188013638748"
"Skeena","Coho","215","Middle Skeena","1961","72839","146291","-989898","-989898","-989898","2.00841582119469"
"Skeena","Coho","215","Middle Skeena","1962","123096","138413","-989898","-989898","-989898","1.12443133814259"
"Skeena","Coho","215","Middle Skeena","1963","45016","143110","-989898","-989898","-989898","3.17909187844322"
"Skeena","Coho","215","Middle Skeena","1964","55847","143257","-989898","-989898","-989898","2.56516912278189"
"Skeena","Coho","215","Middle Skeena","1965","68618","256940","-989898","-989898","-989898","3.74449852808301"
"Skeena","Coho","215","Middle Skeena","1966","65007","150794","-989898","-989898","-989898","2.31965788299722"
"Skeena","Coho","215","Middle Skeena","1967","50106","166709","-989898","-989898","-989898","3.3271264918373"
"Skeena","Coho","215","Middle Skeena","1968","119879","227861","-989898","-989898","-989898","1.90075826458346"
"Skeena","Coho","215","Middle Skeena","1969","74631","275714","-989898","-989898","-989898","3.69436293229355"
"Skeena","Coho","215","Middle Skeena","1970","66673","158977","-989898","-989898","-989898","2.38442847929447"
"Skeena","Coho","215","Middle Skeena","1971","86505","101394","-989898","-989898","-989898","1.17211721865788"
"Skeena","Coho","215","Middle Skeena","1972","105419","51441","-989898","-989898","-989898","0.487967064760622"
"Skeena","Coho","215","Middle Skeena","1973","84222","97516","-989898","-989898","-989898","1.15784474365368"
"Skeena","Coho","215","Middle Skeena","1974","52996","190684","-989898","-989898","-989898","3.59808287417918"
"Skeena","Coho","215","Middle Skeena","1975","23367","219366","-989898","-989898","-989898","9.38785466683785"
"Skeena","Coho","215","Middle Skeena","1976","40769","91370","-989898","-989898","-989898","2.24116362922809"
"Skeena","Coho","215","Middle Skeena","1977","67002","187523","-989898","-989898","-989898","2.79876720097908"
"Skeena","Coho","215","Middle Skeena","1978","85372","83432","-989898","-989898","-989898","0.977275921847913"
"Skeena","Coho","215","Middle Skeena","1979","13847","161735","-989898","-989898","-989898","11.6801473243302"
"Skeena","Coho","215","Middle Skeena","1980","58527","267119","-989898","-989898","-989898","4.56403027662446"
"Skeena","Coho","215","Middle Skeena","1981","24117","135405","-989898","-989898","-989898","5.61450429157855"
"Skeena","Coho","215","Middle Skeena","1982","47537","177945","-989898","-989898","-989898","3.74329469676252"
"Skeena","Coho","215","Middle Skeena","1983","59021","262836","-989898","-989898","-989898","4.45326239812948"
"Skeena","Coho","215","Middle Skeena","1984","37794","98425","-989898","-989898","-989898","2.60424935174895"
"Skeena","Coho","215","Middle Skeena","1985","33805","64473","-989898","-989898","-989898","1.90720307646798"
"Skeena","Coho","215","Middle Skeena","1986","52572","211711","-989898","-989898","-989898","4.02706764056912"
"Skeena","Coho","215","Middle Skeena","1987","44195","249512","-989898","-989898","-989898","5.64570652788777"
"Skeena","Coho","215","Middle Skeena","1988","8552","147975","-989898","-989898","-989898","17.3029700654818"
"Skeena","Coho","215","Middle Skeena","1989","72892","117100","-989898","-989898","-989898","1.60648630851122"
"Skeena","Coho","215","Middle Skeena","1990","85000","106089","-989898","-989898","-989898","1.24810588235294"
"Skeena","Coho","215","Middle Skeena","1991","58033","145624","-989898","-989898","-989898","2.50933089793738"
"Skeena","Coho","215","Middle Skeena","1992","44713","46644","-989898","-989898","-989898","1.04318654530002"
"Skeena","Coho","215","Middle Skeena","1993","34996","83386","-989898","-989898","-989898","2.38272945479483"
"Skeena","Coho","215","Middle Skeena","1994","63498","32409","-989898","-989898","-989898","0.510394028158367"
"Skeena","Coho","215","Middle Skeena","1995","17136","115626","-989898","-989898","-989898","6.74754901960784"
"Skeena","Coho","215","Middle Skeena","1996","27447","223368","-989898","-989898","-989898","8.13815717564761"
"Skeena","Coho","215","Middle Skeena","1997","9060","239048","-989898","-989898","-989898","26.3849889624724"
"Skeena","Coho","215","Middle Skeena","1998","59828","428037","-989898","-989898","-989898","7.15445945042455"
"Skeena","Coho","215","Middle Skeena","1999","188448","315839","-989898","-989898","-989898","1.67600080658855"
"Skeena","Coho","215","Middle Skeena","2000","136304","298855","-989898","-989898","-989898","2.19256221387487"
"Skeena","Coho","215","Middle Skeena","2001","333828","347130","-989898","-989898","-989898","1.039846867249"
"Skeena","Coho","215","Middle Skeena","2002","245261","484590","-989898","-989898","-989898","1.97581352110609"
"Skeena","Coho","215","Middle Skeena","2003","222614","289732","-989898","-989898","-989898","1.30149945645826"
"Skeena","Coho","215","Middle Skeena","2004","169283","268422","-989898","-989898","-989898","1.58564061364697"
"Skeena","Coho","215","Middle Skeena","2005","398685","301943","-989898","-989898","-989898","0.757347279180305"
"Skeena","Coho","215","Middle Skeena","2006","225266","487063","-989898","-989898","-989898","2.1621682810544"
"Skeena","Coho","215","Middle Skeena","2007","163456","236036","-989898","-989898","-989898","1.44403386844166"
"Skeena","Coho","215","Middle Skeena","2008","144141","149499","-989898","-989898","-989898","1.03717193581285"
"Skeena","Coho","215","Middle Skeena","2009","350118","248905","-989898","-989898","-989898","0.710917462112773"
"Skeena","Coho","215","Middle Skeena","2010","188635","367786","-989898","-989898","-989898","1.94972301004586"
"Skeena","Coho","215","Middle Skeena","2011","73965","313578","-989898","-989898","-989898","4.23954573108903"
"Skeena","Coho","215","Middle Skeena","2012","137341","221903","-989898","-989898","-989898","1.61570834637872"
"Skeena","Coho","215","Middle Skeena","2013","235092","323009","-989898","-989898","-989898","1.37396848893199"
"Skeena","Coho","215","Middle Skeena","2014","271287","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","215","Middle Skeena","2015","105821","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1954","5848","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1955","-989898","27921","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1958","17543","29292","-989898","-989898","-989898","1.66972581656501"
"Skeena","Coho","231","Upper Skeena","1959","4678","33761","-989898","-989898","-989898","7.21697306541257"
"Skeena","Coho","231","Upper Skeena","1961","14035","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1962","11696","18222","-989898","-989898","-989898","1.55796853625171"
"Skeena","Coho","231","Upper Skeena","1963","23391","11282","-989898","-989898","-989898","0.482322260698559"
"Skeena","Coho","231","Upper Skeena","1964","-989898","12241","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1965","11696","11558","-989898","-989898","-989898","0.988201094391245"
"Skeena","Coho","231","Upper Skeena","1966","4678","13372","-989898","-989898","-989898","2.85848653270628"
"Skeena","Coho","231","Upper Skeena","1967","5848","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1968","5848","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1969","3509","5509","-989898","-989898","-989898","1.56996295240809"
"Skeena","Coho","231","Upper Skeena","1970","10247","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1972","538","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1973","5848","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1990","2339","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1993","844","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1997","-989898","7723","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1998","-989898","9946","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","1999","-989898","9732","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","2000","5049","11109","-989898","-989898","-989898","2.20023767082591"
"Skeena","Coho","231","Upper Skeena","2001","7401","15821","-989898","-989898","-989898","2.13768409674368"
"Skeena","Coho","231","Upper Skeena","2002","7208","17339","-989898","-989898","-989898","2.40552164261931"
"Skeena","Coho","231","Upper Skeena","2003","7498","11029","-989898","-989898","-989898","1.47092558015471"
"Skeena","Coho","231","Upper Skeena","2004","7446","12259","-989898","-989898","-989898","1.64638732205211"
"Skeena","Coho","231","Upper Skeena","2005","15595","21394","-989898","-989898","-989898","1.37184995190766"
"Skeena","Coho","231","Upper Skeena","2006","8326","30229","-989898","-989898","-989898","3.63067499399472"
"Skeena","Coho","231","Upper Skeena","2007","6556","23174","-989898","-989898","-989898","3.53477730323368"
"Skeena","Coho","231","Upper Skeena","2008","8830","21213","-989898","-989898","-989898","2.40237825594564"
"Skeena","Coho","231","Upper Skeena","2009","21526","21721","-989898","-989898","-989898","1.00905881259872"
"Skeena","Coho","231","Upper Skeena","2010","16483","28678","-989898","-989898","-989898","1.73985318206637"
"Skeena","Coho","231","Upper Skeena","2011","12800","30889","-989898","-989898","-989898","2.413203125"
"Skeena","Coho","231","Upper Skeena","2012","12638","22451","-989898","-989898","-989898","1.77646779553727"
"Skeena","Coho","231","Upper Skeena","2013","16235","15203","-989898","-989898","-989898","0.936433631044041"
"Skeena","Coho","231","Upper Skeena","2014","25446","-989898","-989898","-989898","-989898","-989898"
"Skeena","Coho","231","Upper Skeena","2015","16015","-989898","-989898","-989898","-989898","-989898"
"Skeena","Lake sockeye","171","Alastair","1956","-989898","36364","-989898","-989898","-989898","-989898"
"Skeena","Lake sockeye","171","Alastair","1957","-989898","29000","-989898","-989898","-989898","-989898"
"Skeena","Lake sockeye","171","Alastair","1958","-989898","17821","-989898","-989898","-989898","-989898"
"Skeena","Lake sockeye","171","Alastair","1959","-989898","13063","-989898","-989898","-989898","-989898"
"Skeena","Lake sockeye","171","Alastair","1960","7851","24892","-989898","-989898","-989898","3.1705515220991"
"Skeena","Lake sockeye","171","Alastair","1961","29720","34115","-989898","-989898","-989898","1.1478802153432"
"Skeena","Lake sockeye","171","Alastair","1962","22307","45957","-989898","-989898","-989898","2.06020531671673"
"Skeena","Lake sockeye","171","Alastair","1963","20187","34251","-989898","-989898","-989898","1.69668598603061"
"Skeena","Lake sockeye","171","Alastair","1964","4262","9364","-989898","-989898","-989898","2.19709056780854"
"Skeena","Lake sockeye","171","Alastair","1965","17720","6004","-989898","-989898","-989898","0.33882618510158"
"Skeena","Lake sockeye","171","Alastair","1966","18841","7202","-989898","-989898","-989898","0.382251472851759"
"Skeena","Lake sockeye","171","Alastair","1967","28038","12829","-989898","-989898","-989898","0.457557600399458"
"Skeena","Lake sockeye","171","Alastair","1968","33645","10620","-989898","-989898","-989898","0.315648684797147"
"Skeena","Lake sockeye","171","Alastair","1969","6729","4670","-989898","-989898","-989898","0.694010997176401"
"Skeena","Lake sockeye","171","Alastair","1970","5047","4901","-989898","-989898","-989898","0.971071923915197"
"Skeena","Lake sockeye","171","Alastair","1971","2579","14414","-989898","-989898","-989898","5.58898797983715"
"Skeena","Lake sockeye","171","Alastair","1972","8972","24950","-989898","-989898","-989898","2.78087382969238"
"Skeena","Lake sockeye","171","Alastair","1973","8972","29101","-989898","-989898","-989898","3.24353544360232"
"Skeena","Lake sockeye","171","Alastair","1974","3925","36483","-989898","-989898","-989898","9.29503184713376"
"Skeena","Lake sockeye","171","Alastair","1975","1346","31189","-989898","-989898","-989898","23.1716196136701"
"Skeena","Lake sockeye","171","Alastair","1976","6729","9233","-989898","-989898","-989898","1.37212067171942"
"Skeena","Lake sockeye","171","Alastair","1977","15701","17159","-989898","-989898","-989898","1.09286032736768"
"Skeena","Lake sockeye","171","Alastair","1978","20187","15696","-989898","-989898","-989898","0.77753009362461"
"Skeena","Lake sockeye","171","Alastair","1979","20187","12733","-989898","-989898","-989898","0.630752464457324"
"Skeena","Lake sockeye","171","Alastair","1980","33645","20469","-989898","-989898","-989898","0.608381631743201"
"Skeena","Lake sockeye","171","Alastair","1981","2019","24885","-989898","-989898","-989898","12.3254086181278"
"Skeena","Lake sockeye","171","Alastair","1982","10654","18205","-989898","-989898","-989898","1.70874788811714"
"Skeena","Lake sockeye","171","Alastair","1983","14580","24329","-989898","-989898","-989898","1.66865569272977"
"Skeena","Lake sockeye","171","Alastair","1984","8972","21355","-989898","-989898","-989898","2.38018279090504"
"Skeena","Lake sockeye","171","Alastair","1985","8972","25320","-989898","-989898","-989898","2.82211324119483"
"Skeena","Lake sockeye","171","Alastair","1986","23552","35611","-989898","-989898","-989898","1.51201596467391"
"Skeena","Lake sockeye","171","Alastair","1987","11215","31356","-989898","-989898","-989898","2.79589835042354"
"Skeena","Lake sockeye","171","Alastair","1988","14580","26054","-989898","-989898","-989898","1.78696844993141"
"Skeena","Lake sockeye","171","Alastair","1989","16747","25679","-989898","-989898","-989898","1.53334925658327"
"Skeena","Lake sockeye","171","Alastair","1990","11215","38954","-989898","-989898","-989898","3.47338386090058"
"Skeena","Lake sockeye","171","Alastair","1991","24673","52561","-989898","-989898","-989898","2.1303043813075"
"Skeena","Lake sockeye","171","Alastair","1992","17944","40313","-989898","-989898","-989898","2.24660053499777"
"Skeena","Lake sockeye","171","Alastair","1993","16823","11689","-989898","-989898","-989898","0.694822564346431"
