"region","species_name","species_qualified","cuid","cu_name_pse","year","spawners","recruits","r_s"
"Central Coast","Chum","CM",501,"Rivers Inlet",2010,"3347","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2011,"17059","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2012,"8904","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2013,"-989898","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2014,"8366","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2015,"-989898","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2016,"646","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2017,"9264","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2018,"5444","-989898","-989898"
"Central Coast","Chum","CM",501,"Rivers Inlet",2019,"7049","-989898","-989898"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1950,"-989898","-989898","-989898"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1951,"-989898","-989898","-989898"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1952,"-989898","-989898","-989898"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1953,"-989898","-989898","-989898"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1954,"424881","438623","1.0323431737357047"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1955,"278083","338061","1.2156838066332714"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1956,"385516","206447","0.5355082538727316"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1957,"317881","245377","0.7719146473051236"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1958,"273973","488680","1.7836794136648502"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1959,"245559","470603","1.9164559230164644"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1960,"105834","421626","3.983842621463802"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1961,"130231","327866","2.5175726209581435"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1962,"318073","788343","2.478497074570932"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1963,"288330","464941","1.612530780702667"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1964,"260746","697607","2.6754274274581396"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1965,"92516","752859","8.137608629858619"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1966,"696001","1068557","1.5352808401137354"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1967,"196891","665603","3.3805658968667944"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1968,"483676","732306","1.5140424581744805"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1969,"327166","994707","3.0403739997432497"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1970,"588977","618186","1.0495927684782258"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1971,"329936","298532","0.9048179040783667"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1972,"420020","352521","0.8392957478215323"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1973,"553559","435574","0.7868610211377649"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1974,"300411","566748","1.8865753917133528"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1975,"138410","429309","3.1017195289357704"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1976,"164484","341288","2.074900902215413"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1977,"251422","316115","1.2573084296521386"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1978,"290280","372669","1.2838259611409673"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1979,"221604","270204","1.2193101207559431"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1980,"166416","314263","1.88841818094414"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1981,"163751","378536","2.3116561120237433"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1982,"274739","421931","1.5357521138243933"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1983,"174481","345735","1.9815051495578315"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1984,"219267","482179","2.1990495605813916"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1985,"219118","329027","1.5015973128633886"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1986,"195528","389912","1.994149175565648"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1987,"156364","312082","1.9958686142590365"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1988,"282125","173549","0.6151493132476739"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1989,"142567","209702","1.4709014007449128"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1990,"185875","224022","1.2052293207800941"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1991,"173167","388789","2.2451679592532066"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1992,"74448","447310","6.0083548248441865"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1993,"138607","353151","2.5478583332732114"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1994,"109343","342356","3.1310280493492955"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1995,"247484","279349","1.128755798354641"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1996,"382939","246035","0.642491362854136"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1997,"267455","321115","1.2006318819988409"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1998,"276118","353464","1.2801193692551736"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",1999,"219225","472499","2.1553153153153155"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2000,"210926","551801","2.616088106729374"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2001,"256742","327783","1.276701903077798"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2002,"247551","253892","1.0256149237934808"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2003,"355567","170560","0.4796845601532201"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2004,"395845","114398","0.28899695587919516"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2005,"211852","185563","0.875908653210732"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2006,"210112","188073","0.8951083231800183"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2007,"131093","363029","2.7692477859229707"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2008,"89014","352130","3.9558945783809287"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2009,"192673","435600","2.260825336191371"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2010,"147849","426732","2.8862690988779094"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2011,"354218","848387","2.395098498664664"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2012,"241621","382144","1.5815843821522135"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2013,"273577","224725","0.8214323572522544"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2014,"268426","199170","0.7419922064181562"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2015,"307436","211463","0.6878277104828322"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2016,"116735","82910","0.7102411444725233"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2017,"154075","-989898","-989898"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2018,"140674","-989898","-989898"
"Central Coast","Chum","CM",503,"Spiller-Fitz-Hugh-Burke",2019,"203379","-989898","-989898"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1950,"-989898","-989898","-989898"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1951,"-989898","-989898","-989898"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1952,"-989898","-989898","-989898"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1953,"-989898","-989898","-989898"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1954,"169235","382845","2.2622093538570627"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1955,"58694","204757","3.4885507888370193"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1956,"150649","187564","1.245039794489177"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1957,"100759","249528","2.476483490308558"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1958,"240701","321270","1.334726486387676"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1959,"99780","470937","4.719753457606735"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1960,"101464","496727","4.895598438855161"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1961,"127291","149514","1.1745842204083556"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1962,"122679","232377","1.89418726921478"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1963,"288454","200384","0.6946826877075721"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1964,"288454","394064","1.3661242347133338"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1965,"12360","246300","19.92718446601942"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1966,"156808","386543","2.465071935105352"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1967,"90395","195551","2.163294430001659"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1968,"300886","375482","1.2479211395678098"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1969,"99619","457428","4.591774661460163"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1970,"261505","311935","1.192845261084874"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1971,"68600","238287","3.4735714285714288"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1972,"270909","367023","1.3547833405313223"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1973,"323299","223152","0.6902341176434199"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1974,"159052","137679","0.8656225636898625"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1975,"107468","255192","2.3745859232515727"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1976,"175531","280318","1.5969714751240522"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1977,"139708","208525","1.492577375669253"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1978,"31345","255032","8.1362896793747"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1979,"128961","386456","2.9966889214568746"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1980,"110450","293108","2.6537618832050702"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1981,"56932","685843","12.046704840862784"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1982,"128323","1375406","10.718312383594522"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1983,"196414","794147","4.0432301159795125"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1984,"155428","787760","5.068327457086239"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1985,"284596","521883","1.8337678674331332"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1986,"399659","790825","1.9787493838497319"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1987,"187383","355077","1.8949264340948753"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1988,"264902","277755","1.0485198299748586"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1989,"183941","388137","2.1101168309403557"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1990,"406566","727492","1.789357693461824"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1991,"86927","766835","8.821597432328275"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1992,"156028","511348","3.277283564488425"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1993,"200800","506765","2.523730079681275"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1994,"370024","847620","2.2907162778630576"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1995,"274483","517509","1.8853954525416874"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1996,"263415","308181","1.1699447639656055"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1997,"272723","441470","1.618748693729535"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1998,"469829","629981","1.3408729559052337"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",1999,"283279","981410","3.4644643619894167"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2000,"222617","939253","4.2191431921192"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2001,"240897","481526","1.9988874913344707"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2002,"321438","450449","1.4013557824526035"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2003,"549596","358757","0.652764940065066"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2004,"376316","125077","0.33237226160992356"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2005,"183604","92348","0.5029737914206662"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2006,"232645","63584","0.27330911904403704"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2007,"191709","246594","1.2862932882650266"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2008,"64755","293081","4.525997992433017"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2009,"78888","427840","5.423385052225941"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2010,"22634","204604","9.039674825483786"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2011,"272837","598756","2.1945557237471456"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2012,"158447","891797","5.628361534140754"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2013,"259153","780460","3.0115800318730632"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2014,"54748","627994","11.4706290640754"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2015,"215528","315829","1.4653734085594448"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2016,"369405","81540","0.22073334145450116"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2017,"317190","-989898","-989898"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2018,"314604","-989898","-989898"
"Central Coast","Chum","CM",504,"Bella Coola-Dean Rivers",2019,"196126","-989898","-989898"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1950,"-989898","-989898","-989898"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1951,"-989898","-989898","-989898"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1952,"-989898","-989898","-989898"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1953,"-989898","-989898","-989898"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1954,"317836","590819","1.8588800513472357"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1955,"102379","205993","2.0120630207366745"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1956,"96632","267833","2.7716801887573475"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1957,"313302","236011","0.7533019259372746"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1958,"219751","292014","1.328840369327102"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1959,"20270","301273","14.862999506660088"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1960,"174546","541566","3.1027121790244405"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1961,"90171","334951","3.7146199997781992"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1962,"196452","202827","1.0324506749740394"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1963,"120056","203772","1.697307922969281"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1964,"316082","331445","1.0486044760536823"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1965,"92299","230112","2.493114768307349"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1966,"106039","330476","3.1165514574826245"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1967,"102779","297719","2.8966909582696854"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1968,"162700","340849","2.0949539028887525"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1969,"57994","408916","7.0510052764079045"
"Central Coast","Chum","CM",506,"Hecate Lowlands",1970,"134960","222159","1.646109958506224"
