parameter,location,species,year,datavalue
Spawners,Devon,Lake sockeye,1976,1600
Spawners,Devon,Lake sockeye,1977,7000
Spawners,Devon,Lake sockeye,1978,8000
Spawners,Devon,Lake sockeye,1979,2000
Spawners,Devon,Lake sockeye,1980,3600
Spawners,Devon,Lake sockeye,1981,12000
Spawners,Devon,Lake sockeye,1982,20000
Spawners,Devon,Lake sockeye,1983,1000
Spawners,Devon,Lake sockeye,1984,1000
Spawners,Devon,Lake sockeye,1985,6200
Spawners,Devon,Lake sockeye,1986,3000
Spawners,Devon,Lake sockeye,1987,3000
Spawners,Devon,Lake sockeye,1988,6000
Spawners,Devon,Lake sockeye,1989,2000
Spawners,Devon,Lake sockeye,1990,100
Spawners,Devon,Lake sockeye,1991,11000
Spawners,Devon,Lake sockeye,1992,6000
Spawners,Devon,Lake sockeye,1993,7000
Spawners,Devon,Lake sockeye,1995,4000
Spawners,Devon,Lake sockeye,1996,11000
Spawners,Devon,Lake sockeye,1997,12000
Spawners,Devon,Lake sockeye,1998,3000
Spawners,Devon,Lake sockeye,1999,5000
Spawners,Devon,Lake sockeye,2000,8000
Spawners,Devon,Lake sockeye,2001,8000
Spawners,Devon,Lake sockeye,2002,2400
Spawners,Devon,Lake sockeye,2003,20000
Spawners,Devon,Lake sockeye,2004,8000
Spawners,Devon,Lake sockeye,2005,10000
Spawners,Devon,Lake sockeye,2006,5000
Spawners,Devon,Lake sockeye,2007,6000
Spawners,Devon,Lake sockeye,2008,2600
Spawners,Devon,Lake sockeye,2013,8800
Spawners,Devon,Lake sockeye,2014,5800
Spawners,Devon,Lake sockeye,2015,17400
Spawners,Evelyn,Lake sockeye,1954,1500
Spawners,Evelyn,Lake sockeye,1955,1500
Spawners,Evelyn,Lake sockeye,1956,1500
Spawners,Evelyn,Lake sockeye,1957,3000
Spawners,Evelyn,Lake sockeye,1958,7000
Spawners,Evelyn,Lake sockeye,1959,3000
Spawners,Evelyn,Lake sockeye,1960,50
Spawners,Evelyn,Lake sockeye,1961,1500
Spawners,Evelyn,Lake sockeye,1962,7000
Spawners,Evelyn,Lake sockeye,1963,7000
Spawners,Evelyn,Lake sockeye,1964,7000
Spawners,Evelyn,Lake sockeye,1965,3000
Spawners,Evelyn,Lake sockeye,1966,1400
Spawners,Evelyn,Lake sockeye,1967,3000
Spawners,Evelyn,Lake sockeye,1968,1500
Spawners,Evelyn,Lake sockeye,1971,3000
Spawners,Evelyn,Lake sockeye,1972,2400
Spawners,Evelyn,Lake sockeye,1973,1600
Spawners,Evelyn,Lake sockeye,1974,2000
Spawners,Evelyn,Lake sockeye,1975,1400
Spawners,Evelyn,Lake sockeye,1976,1000
Spawners,Evelyn,Lake sockeye,1977,200
Spawners,Evelyn,Lake sockeye,1978,600
Spawners,Evelyn,Lake sockeye,1979,3000
Spawners,Evelyn,Lake sockeye,1980,100
Spawners,Evelyn,Lake sockeye,1981,1200
Spawners,Evelyn,Lake sockeye,1982,800
Spawners,Evelyn,Lake sockeye,1983,400
Spawners,Evelyn,Lake sockeye,1984,600
Spawners,Evelyn,Lake sockeye,1985,800
Spawners,Evelyn,Lake sockeye,1986,500
Spawners,Evelyn,Lake sockeye,1987,400
Spawners,Evelyn,Lake sockeye,1988,400
Spawners,Evelyn,Lake sockeye,1989,200
Spawners,Evelyn,Lake sockeye,1990,500
Spawners,Evelyn,Lake sockeye,1993,600
Spawners,Evelyn,Lake sockeye,1994,556
Spawners,Evelyn,Lake sockeye,1995,104
Spawners,Evelyn,Lake sockeye,1996,260
Spawners,Evelyn,Lake sockeye,1997,140
Spawners,Evelyn,Lake sockeye,1998,820
Spawners,Evelyn,Lake sockeye,1999,1000
Spawners,Evelyn,Lake sockeye,2000,600
Spawners,Evelyn,Lake sockeye,2001,2200
Spawners,Evelyn,Lake sockeye,2002,2400
Spawners,Evelyn,Lake sockeye,2003,1740
Spawners,Evelyn,Lake sockeye,2004,1800
Spawners,Evelyn,Lake sockeye,2005,2500
Spawners,Evelyn,Lake sockeye,2006,1100
Spawners,Evelyn,Lake sockeye,2007,3000
Spawners,Evelyn,Lake sockeye,2008,1460
Spawners,Evelyn,Lake sockeye,2009,2760
Spawners,Evelyn,Lake sockeye,2010,700
Spawners,Evelyn,Lake sockeye,2011,2080
Spawners,Evelyn,Lake sockeye,2012,2150
Spawners,Evelyn,Lake sockeye,2013,3600
Spawners,Evelyn,Lake sockeye,2014,1840
Spawners,Evelyn,Lake sockeye,2015,1700
Spawners,Francois-Fraser-Summer,Lake sockeye,1950,136459
Spawners,Francois-Fraser-Summer,Lake sockeye,1951,92780
Spawners,Francois-Fraser-Summer,Lake sockeye,1952,39873
Spawners,Francois-Fraser-Summer,Lake sockeye,1953,43070
Spawners,Francois-Fraser-Summer,Lake sockeye,1954,139011
Spawners,Francois-Fraser-Summer,Lake sockeye,1955,50554
Spawners,Francois-Fraser-Summer,Lake sockeye,1956,38051
Spawners,Francois-Fraser-Summer,Lake sockeye,1957,37763
Spawners,Francois-Fraser-Summer,Lake sockeye,1958,111908
Spawners,Francois-Fraser-Summer,Lake sockeye,1959,78791
Spawners,Francois-Fraser-Summer,Lake sockeye,1960,38311
Spawners,Francois-Fraser-Summer,Lake sockeye,1961,39905
Spawners,Francois-Fraser-Summer,Lake sockeye,1962,103102
Spawners,Francois-Fraser-Summer,Lake sockeye,1963,106171
Spawners,Francois-Fraser-Summer,Lake sockeye,1964,30700
Spawners,Francois-Fraser-Summer,Lake sockeye,1965,38813
Spawners,Francois-Fraser-Summer,Lake sockeye,1966,98542
Spawners,Francois-Fraser-Summer,Lake sockeye,1967,69998
Spawners,Francois-Fraser-Summer,Lake sockeye,1968,28684
Spawners,Francois-Fraser-Summer,Lake sockeye,1969,46515
Spawners,Francois-Fraser-Summer,Lake sockeye,1970,43406
Spawners,Francois-Fraser-Summer,Lake sockeye,1971,39146
Spawners,Francois-Fraser-Summer,Lake sockeye,1972,36440
Spawners,Francois-Fraser-Summer,Lake sockeye,1973,30219
Spawners,Francois-Fraser-Summer,Lake sockeye,1974,40722
Spawners,Francois-Fraser-Summer,Lake sockeye,1975,136970
Spawners,Francois-Fraser-Summer,Lake sockeye,1976,141464
Spawners,Francois-Fraser-Summer,Lake sockeye,1977,22007
Spawners,Francois-Fraser-Summer,Lake sockeye,1978,59549
Spawners,Francois-Fraser-Summer,Lake sockeye,1979,278561
Spawners,Francois-Fraser-Summer,Lake sockeye,1980,61407
Spawners,Francois-Fraser-Summer,Lake sockeye,1981,21556
Spawners,Francois-Fraser-Summer,Lake sockeye,1982,65848
Spawners,Francois-Fraser-Summer,Lake sockeye,1983,116324
Spawners,Francois-Fraser-Summer,Lake sockeye,1984,60282
Spawners,Francois-Fraser-Summer,Lake sockeye,1985,41229
Spawners,Francois-Fraser-Summer,Lake sockeye,1986,76046
Spawners,Francois-Fraser-Summer,Lake sockeye,1987,196635
Spawners,Francois-Fraser-Summer,Lake sockeye,1988,347164
Spawners,Francois-Fraser-Summer,Lake sockeye,1989,41394
Spawners,Francois-Fraser-Summer,Lake sockeye,1990,93587
Spawners,Francois-Fraser-Summer,Lake sockeye,1991,94652
Spawners,Francois-Fraser-Summer,Lake sockeye,1992,97674
Spawners,Francois-Fraser-Summer,Lake sockeye,1993,89804
Spawners,Francois-Fraser-Summer,Lake sockeye,1994,129793
Spawners,Francois-Fraser-Summer,Lake sockeye,1995,106442
Spawners,Francois-Fraser-Summer,Lake sockeye,1996,319993
Spawners,Francois-Fraser-Summer,Lake sockeye,1997,53761
Spawners,Francois-Fraser-Summer,Lake sockeye,1998,184340
Spawners,Francois-Fraser-Summer,Lake sockeye,1999,131778
Spawners,Francois-Fraser-Summer,Lake sockeye,2000,357593
Spawners,Francois-Fraser-Summer,Lake sockeye,2001,145512
Spawners,Francois-Fraser-Summer,Lake sockeye,2002,322123
Spawners,Francois-Fraser-Summer,Lake sockeye,2003,78023
Spawners,Francois-Fraser-Summer,Lake sockeye,2004,86684
Spawners,Francois-Fraser-Summer,Lake sockeye,2005,175007
Spawners,Francois-Fraser-Summer,Lake sockeye,2006,146379
Spawners,Francois-Fraser-Summer,Lake sockeye,2007,40227
Spawners,Francois-Fraser-Summer,Lake sockeye,2008,148101
Spawners,Francois-Fraser-Summer,Lake sockeye,2009,27572
Spawners,Francois-Fraser-Summer,Lake sockeye,2010,199010
Spawners,Francois-Fraser-Summer,Lake sockeye,2011,68397
Spawners,Francois-Fraser-Summer,Lake sockeye,2012,100093
Spawners,Francois-Fraser-Summer,Lake sockeye,2013,109934
Spawners,Francois-Fraser-Summer,Lake sockeye,2014,480951
Spawners,Francois-Fraser-Summer,Lake sockeye,2015,97710
Spawners,Francois-Fraser-Summer,Lake sockeye,2016,30149
Spawners,Francois-Fraser-Summer,Lake sockeye,2017,90500
Spawners,Fred Wright,Lake sockeye,1982,20000
Spawners,Fred Wright,Lake sockeye,1983,2000
Spawners,Fred Wright,Lake sockeye,1984,6000
Spawners,Fred Wright,Lake sockeye,1985,15000
Spawners,Fred Wright,Lake sockeye,1986,25000
Spawners,Fred Wright,Lake sockeye,1987,7500
Spawners,Fred Wright,Lake sockeye,1988,2500
Spawners,Fred Wright,Lake sockeye,1989,15000
Spawners,Fred Wright,Lake sockeye,1990,14000
Spawners,Fred Wright,Lake sockeye,1991,2000
Spawners,Fred Wright,Lake sockeye,1992,5000
Spawners,Fred Wright,Lake sockeye,1993,16000
Spawners,Fred Wright,Lake sockeye,1994,6000
Spawners,Fred Wright,Lake sockeye,1995,1500
Spawners,Fred Wright,Lake sockeye,1996,1000
Spawners,Fred Wright,Lake sockeye,1997,9000
Spawners,Fred Wright,Lake sockeye,1998,3500
Spawners,Fred Wright,Lake sockeye,1999,13000
Spawners,Fred Wright,Lake sockeye,2000,500
Spawners,Fred Wright,Lake sockeye,2002,5887
Spawners,Fred Wright,Lake sockeye,2009,107
Spawners,Fred Wright,Lake sockeye,2010,48
Spawners,Fred Wright,Lake sockeye,2011,10273
Spawners,Fred Wright,Lake sockeye,2012,3688
Spawners,Fred Wright,Lake sockeye,2013,398
Spawners,Fred Wright,Lake sockeye,2014,438
Spawners,Fred Wright,Lake sockeye,2015,6888
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1960,800
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1961,400
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1962,400
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1964,400
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1965,800
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1966,400
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1968,400
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1977,50
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1978,150
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1980,200
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1985,4400
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,1990,1000
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2000,231
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2001,221
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2002,978
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2003,3377
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2004,1317
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2005,937
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2006,5139
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2007,245
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2008,1200
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2009,3047
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2010,20804
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2011,2366
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2012,5476
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2013,828
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2014,13699
Spawners,Gitanyow (Kitwanga/Kitwancool),Lake sockeye,2015,4636
Spawners,Great Central,Lake sockeye,1977,209810
Spawners,Great Central,Lake sockeye,1978,84373
Spawners,Great Central,Lake sockeye,1979,247475
Spawners,Great Central,Lake sockeye,1980,246041
Spawners,Great Central,Lake sockeye,1981,195124
Spawners,Great Central,Lake sockeye,1982,155579
Spawners,Great Central,Lake sockeye,1983,339204
Spawners,Great Central,Lake sockeye,1984,131000
Spawners,Great Central,Lake sockeye,1985,112339
Spawners,Great Central,Lake sockeye,1986,119820
Spawners,Great Central,Lake sockeye,1987,277562
Spawners,Great Central,Lake sockeye,1988,195327
Spawners,Great Central,Lake sockeye,1989,171652
Spawners,Great Central,Lake sockeye,1990,163320
Spawners,Great Central,Lake sockeye,1991,402976
Spawners,Great Central,Lake sockeye,1992,149898
Spawners,Great Central,Lake sockeye,1993,227694
Spawners,Great Central,Lake sockeye,1994,113121
Spawners,Great Central,Lake sockeye,1995,40940
Spawners,Great Central,Lake sockeye,1996,157087
Spawners,Great Central,Lake sockeye,1997,174088
Spawners,Great Central,Lake sockeye,1998,184542
Spawners,Great Central,Lake sockeye,1999,203969
Spawners,Great Central,Lake sockeye,2000,52043
Spawners,Great Central,Lake sockeye,2001,307106
Spawners,Great Central,Lake sockeye,2002,259482
Spawners,Great Central,Lake sockeye,2003,223546
Spawners,Great Central,Lake sockeye,2004,213021
Spawners,Great Central,Lake sockeye,2005,172962
Spawners,Great Central,Lake sockeye,2006,135493
Spawners,Great Central,Lake sockeye,2007,67717
Spawners,Great Central,Lake sockeye,2008,59589
Spawners,Great Central,Lake sockeye,2009,203858
Spawners,Great Central,Lake sockeye,2010,255339
Spawners,Great Central,Lake sockeye,2011,431213
Spawners,Great Central,Lake sockeye,2012,147441
Spawners,Great Central,Lake sockeye,2013,66491
Spawners,Great Central,Lake sockeye,2014,66298
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1966,20138
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1967,21278
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1968,4398
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1969,57576
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1970,10848
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1971,5583
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1972,26361
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1973,49330
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1974,57880
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1975,30858
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1976,49914
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1977,51954
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1978,75537
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1979,50849
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1980,73596
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1981,43050
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1982,273246
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1983,39234
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1984,59207
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1985,38541
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1986,103164
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1987,61328
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1988,48645
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1989,16951
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1990,16670
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1991,38964
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1992,57576
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1993,83404
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1994,64367
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1995,27676
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1996,57837
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1997,23201
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1998,54800
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,1999,29282
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2000,5783
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2001,16620
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2002,89537
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2003,46538
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2004,24853
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2005,45252
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2006,31995
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2007,33976
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2008,1966
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2009,31210
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2010,53615
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2011,62524
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2012,808
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2013,33484
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2014,22842
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2015,2432
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2016,280
Spawners,Harrison-Upstream Migrating-Late,Lake sockeye,2017,30918
Spawners,Hartley Bay,Lake sockeye,1955,800
Spawners,Hartley Bay,Lake sockeye,1956,1500
Spawners,Hartley Bay,Lake sockeye,1957,3000
Spawners,Hartley Bay,Lake sockeye,1958,800
Spawners,Hartley Bay,Lake sockeye,1959,800
Spawners,Hartley Bay,Lake sockeye,1960,1500
Spawners,Hartley Bay,Lake sockeye,1961,3000
Spawners,Hartley Bay,Lake sockeye,1962,3000
Spawners,Hartley Bay,Lake sockeye,1963,800
Spawners,Hartley Bay,Lake sockeye,1964,800
Spawners,Hartley Bay,Lake sockeye,1965,3000
Spawners,Hartley Bay,Lake sockeye,1966,3000
Spawners,Hartley Bay,Lake sockeye,1967,800
Spawners,Hartley Bay,Lake sockeye,1968,800
Spawners,Hartley Bay,Lake sockeye,1974,500
Spawners,Hartley Bay,Lake sockeye,1975,400
Spawners,Hartley Bay,Lake sockeye,1976,1000
Spawners,Hartley Bay,Lake sockeye,1977,1000
Spawners,Hartley Bay,Lake sockeye,1978,400
Spawners,Hartley Bay,Lake sockeye,1979,600
Spawners,Hartley Bay,Lake sockeye,1980,1000
Spawners,Hartley Bay,Lake sockeye,1981,600
Spawners,Hartley Bay,Lake sockeye,1982,800
Spawners,Hartley Bay,Lake sockeye,1983,800
Spawners,Hartley Bay,Lake sockeye,1984,1200
Spawners,Hartley Bay,Lake sockeye,1985,2200
Spawners,Hartley Bay,Lake sockeye,1986,1000
Spawners,Hartley Bay,Lake sockeye,1987,1000
Spawners,Hartley Bay,Lake sockeye,1989,40
Spawners,Hartley Bay,Lake sockeye,1991,1600
Spawners,Hartley Bay,Lake sockeye,1992,600
Spawners,Hartley Bay,Lake sockeye,1996,740
Spawners,Hartley Bay,Lake sockeye,1998,800
Spawners,Hartley Bay,Lake sockeye,1999,1200
Spawners,Hartley Bay,Lake sockeye,2000,1000
Spawners,Hartley Bay,Lake sockeye,2001,800
Spawners,Hartley Bay,Lake sockeye,2002,600
Spawners,Hartley Bay,Lake sockeye,2004,1200
Spawners,Hartley Bay,Lake sockeye,2005,1400
Spawners,Hartley Bay,Lake sockeye,2006,1800
Spawners,Hartley Bay,Lake sockeye,2007,1100
Spawners,Hartley Bay,Lake sockeye,2008,1900
Spawners,Hartley Bay,Lake sockeye,2009,1920
Spawners,Hartley Bay,Lake sockeye,2010,2660
Spawners,Hartley Bay,Lake sockeye,2011,3100
Spawners,Hartley Bay,Lake sockeye,2012,3360
Spawners,Hartley Bay,Lake sockeye,2013,930
Spawners,Hartley Bay,Lake sockeye,2014,1400
Spawners,Hartley Bay,Lake sockeye,2015,1090
Spawners,Kadjusdis River,Lake sockeye,1954,2400
Spawners,Kadjusdis River,Lake sockeye,1955,4000
Spawners,Kadjusdis River,Lake sockeye,1956,1500
Spawners,Kadjusdis River,Lake sockeye,1957,4000
Spawners,Kadjusdis River,Lake sockeye,1958,1000
Spawners,Kadjusdis River,Lake sockeye,1959,3000
Spawners,Kadjusdis River,Lake sockeye,1960,2000
Spawners,Kadjusdis River,Lake sockeye,1961,3000
Spawners,Kadjusdis River,Lake sockeye,1962,4000
Spawners,Kadjusdis River,Lake sockeye,1963,5000
Spawners,Kadjusdis River,Lake sockeye,1964,8000
Spawners,Kadjusdis River,Lake sockeye,1966,8000
Spawners,Kadjusdis River,Lake sockeye,1967,10000
Spawners,Kadjusdis River,Lake sockeye,1968,5000
Spawners,Kadjusdis River,Lake sockeye,1969,4000
Spawners,Kadjusdis River,Lake sockeye,1970,5000
Spawners,Kadjusdis River,Lake sockeye,1971,6000
Spawners,Kadjusdis River,Lake sockeye,1972,4000
Spawners,Kadjusdis River,Lake sockeye,1973,7000
Spawners,Kadjusdis River,Lake sockeye,1974,3000
Spawners,Kadjusdis River,Lake sockeye,1975,1600
Spawners,Kadjusdis River,Lake sockeye,1976,1600
Spawners,Kadjusdis River,Lake sockeye,1977,4000
Spawners,Kadjusdis River,Lake sockeye,1978,5000
Spawners,Kadjusdis River,Lake sockeye,1979,5000
Spawners,Kadjusdis River,Lake sockeye,1980,1738
Spawners,Kadjusdis River,Lake sockeye,1981,320
Spawners,Kadjusdis River,Lake sockeye,1982,3000
Spawners,Kadjusdis River,Lake sockeye,1983,1200
Spawners,Kadjusdis River,Lake sockeye,1984,470
Spawners,Kadjusdis River,Lake sockeye,1985,660
Spawners,Kadjusdis River,Lake sockeye,1986,910
Spawners,Kadjusdis River,Lake sockeye,1987,700
Spawners,Kadjusdis River,Lake sockeye,1988,2000
Spawners,Kadjusdis River,Lake sockeye,1989,3000
Spawners,Kadjusdis River,Lake sockeye,1990,2600
Spawners,Kadjusdis River,Lake sockeye,1991,2056
Spawners,Kadjusdis River,Lake sockeye,1999,20
Spawners,Kadjusdis River,Lake sockeye,2004,800
Spawners,Kadjusdis River,Lake sockeye,2005,200
Spawners,Kadjusdis River,Lake sockeye,2006,620
Spawners,Kadjusdis River,Lake sockeye,2007,460
Spawners,Kadjusdis River,Lake sockeye,2008,520
Spawners,Kadjusdis River,Lake sockeye,2010,1200
Spawners,Kadjusdis River,Lake sockeye,2011,700
Spawners,Kadjusdis River,Lake sockeye,2012,1700
Spawners,Kadjusdis River,Lake sockeye,2014,2000
Spawners,Kainet Creek,Lake sockeye,1954,900
Spawners,Kainet Creek,Lake sockeye,1955,1500
Spawners,Kainet Creek,Lake sockeye,1956,800
Spawners,Kainet Creek,Lake sockeye,1960,400
Spawners,Kainet Creek,Lake sockeye,1961,400
Spawners,Kainet Creek,Lake sockeye,1962,150
Spawners,Kainet Creek,Lake sockeye,1963,150
Spawners,Kainet Creek,Lake sockeye,1964,400
Spawners,Kainet Creek,Lake sockeye,1965,1400
Spawners,Kainet Creek,Lake sockeye,1966,800
Spawners,Kainet Creek,Lake sockeye,1967,800
Spawners,Kainet Creek,Lake sockeye,1968,2000
Spawners,Kainet Creek,Lake sockeye,1969,1400
Spawners,Kainet Creek,Lake sockeye,1970,1400
Spawners,Kainet Creek,Lake sockeye,1971,1600
Spawners,Kainet Creek,Lake sockeye,1972,3000
Spawners,Kainet Creek,Lake sockeye,1973,3000
Spawners,Kainet Creek,Lake sockeye,1974,2000
Spawners,Kainet Creek,Lake sockeye,1977,800
Spawners,Kainet Creek,Lake sockeye,1978,1100
Spawners,Kainet Creek,Lake sockeye,1979,400
Spawners,Kainet Creek,Lake sockeye,1980,10
Spawners,Kainet Creek,Lake sockeye,1981,1000
Spawners,Kainet Creek,Lake sockeye,1982,1400
Spawners,Kainet Creek,Lake sockeye,1983,1400
Spawners,Kainet Creek,Lake sockeye,1984,1600
Spawners,Kainet Creek,Lake sockeye,1985,7000
Spawners,Kainet Creek,Lake sockeye,1986,2400
Spawners,Kainet Creek,Lake sockeye,1987,2000
Spawners,Kainet Creek,Lake sockeye,1988,3000
Spawners,Kainet Creek,Lake sockeye,1989,6000
Spawners,Kainet Creek,Lake sockeye,1990,680
Spawners,Kainet Creek,Lake sockeye,1991,1700
Spawners,Kainet Creek,Lake sockeye,1992,2000
Spawners,Kainet Creek,Lake sockeye,1993,2000
Spawners,Kainet Creek,Lake sockeye,1996,4000
Spawners,Kainet Creek,Lake sockeye,1997,4000
Spawners,Kainet Creek,Lake sockeye,1998,4000
Spawners,Kainet Creek,Lake sockeye,1999,1000
Spawners,Kainet Creek,Lake sockeye,2000,3000
Spawners,Kainet Creek,Lake sockeye,2001,2000
Spawners,Kainet Creek,Lake sockeye,2002,1200
Spawners,Kainet Creek,Lake sockeye,2003,3000
Spawners,Kainet Creek,Lake sockeye,2004,4000
Spawners,Kainet Creek,Lake sockeye,2005,800
Spawners,Kainet Creek,Lake sockeye,2006,1700
Spawners,Kainet Creek,Lake sockeye,2007,800
Spawners,Kainet Creek,Lake sockeye,2010,4050
Spawners,Kainet Creek,Lake sockeye,2011,1400
Spawners,Kainet Creek,Lake sockeye,2012,2600
Spawners,Kainet Creek,Lake sockeye,2013,11200
Spawners,Kainet Creek,Lake sockeye,2014,2300
Spawners,Kainet Creek,Lake sockeye,2015,1500
Spawners,Kamloops-Early Summer,Lake sockeye,1950,4908
Spawners,Kamloops-Early Summer,Lake sockeye,1951,7680
Spawners,Kamloops-Early Summer,Lake sockeye,1952,13016
Spawners,Kamloops-Early Summer,Lake sockeye,1953,6963
Spawners,Kamloops-Early Summer,Lake sockeye,1954,9957
Spawners,Kamloops-Early Summer,Lake sockeye,1955,4818
Spawners,Kamloops-Early Summer,Lake sockeye,1956,8695
Spawners,Kamloops-Early Summer,Lake sockeye,1957,6858
Spawners,Kamloops-Early Summer,Lake sockeye,1958,10152
Spawners,Kamloops-Early Summer,Lake sockeye,1959,10005
Spawners,Kamloops-Early Summer,Lake sockeye,1960,5414
Spawners,Kamloops-Early Summer,Lake sockeye,1961,6302
Spawners,Kamloops-Early Summer,Lake sockeye,1962,7380
Spawners,Kamloops-Early Summer,Lake sockeye,1963,6676
Spawners,Kamloops-Early Summer,Lake sockeye,1964,5084
Spawners,Kamloops-Early Summer,Lake sockeye,1965,5207
Spawners,Kamloops-Early Summer,Lake sockeye,1966,5885
Spawners,Kamloops-Early Summer,Lake sockeye,1967,946
Spawners,Kamloops-Early Summer,Lake sockeye,1968,7853
Spawners,Kamloops-Early Summer,Lake sockeye,1969,5229
Spawners,Kamloops-Early Summer,Lake sockeye,1970,3242
Spawners,Kamloops-Early Summer,Lake sockeye,1971,640
Spawners,Kamloops-Early Summer,Lake sockeye,1972,9369
Spawners,Kamloops-Early Summer,Lake sockeye,1973,2569
Spawners,Kamloops-Early Summer,Lake sockeye,1974,2371
Spawners,Kamloops-Early Summer,Lake sockeye,1975,2627
Spawners,Kamloops-Early Summer,Lake sockeye,1976,8667
Spawners,Kamloops-Early Summer,Lake sockeye,1977,507
Spawners,Kamloops-Early Summer,Lake sockeye,1978,2500
Spawners,Kamloops-Early Summer,Lake sockeye,1979,1646
Spawners,Kamloops-Early Summer,Lake sockeye,1980,5298
