"stock.id","species","stock","region","sub.region","broodyear","spawners","recruits","use","recruits.2","recruits.3","recruits.4","recruits.5","recruits.6","recruits.7","age"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",1994,4350,4040,1,NA,NA,4040,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",1995,3950,7261,1,NA,NA,7261,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",1996,6715,34100,1,NA,NA,34100,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",1997,9190,18220,1,NA,NA,18220,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",1998,3490,9824,1,NA,NA,9824,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",1999,7140,9930,1,NA,NA,9930,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2000,34100,15200,1,NA,NA,15200,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2001,18220,5582,1,NA,NA,5582,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2002,9824,10934,1,NA,NA,10934,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2003,9930,12399,1,NA,NA,12399,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2004,15200,16830,1,NA,NA,16830,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2005,5570,11352,1,NA,NA,11352,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2006,10900,18662,1,NA,NA,18662,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2007,12390,12152,1,NA,NA,12152,NA,NA,NA,"age4"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2008,16400,7068,1,NA,NA,7068,NA,NA,NA,"age5"
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2009,10980,NA,NA,NA,NA,NA,NA,NA,NA,""
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2010,18210,NA,NA,NA,NA,NA,NA,NA,NA,""
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2011,12150,NA,NA,NA,NA,NA,NA,NA,NA,""
"330","Chum","Upper CIn","Cook Inlet","Cook Inlet",2012,5860,NA,NA,NA,NA,NA,NA,NA,NA,""
"331","Chum","Alitak","Kodiak","Kodiak",1978,36059,223443,1,NA,NA,223443,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1979,10165,225103,1,NA,NA,225103,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1980,86075,152999,1,NA,NA,152999,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1981,52310,127028,1,NA,NA,127028,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1982,121900,101277,1,NA,NA,101277,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1983,117317,97727,1,NA,NA,97727,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1984,68075,105001,1,NA,NA,105001,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1985,42268,61518,1,NA,NA,61518,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1986,25634,59027,1,NA,NA,59027,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1987,38000,182204,1,NA,NA,182204,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1988,11600,63371,1,NA,NA,63371,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1989,41599,72551,1,NA,NA,72551,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1990,8721,161023,1,NA,NA,161023,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1991,99187,163885,1,NA,NA,163885,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1992,28772,86653,1,NA,NA,86653,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1993,18912,103249,1,NA,NA,103249,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1994,48827,79210,1,NA,NA,79210,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1995,58661,119778,1,NA,NA,119778,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1996,21381,121066,1,NA,NA,121066,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1997,17474,81646,1,NA,NA,81646,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1998,38656,37840,1,NA,NA,37840,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",1999,40778,92433,1,NA,NA,92433,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2000,53843,64262,1,NA,NA,64262,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2001,29086,69947,1,NA,NA,69947,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2002,27642,57519,1,NA,NA,57519,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2003,60525,72431,1,NA,NA,72431,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2004,25906,83194,1,NA,NA,83194,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2005,47100,99347,1,NA,NA,99347,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2006,10600,36736,1,NA,NA,36736,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2007,24500,64899,1,NA,NA,64899,NA,NA,NA,"age4"
"331","Chum","Alitak","Kodiak","Kodiak",2008,4500,NA,NA,NA,NA,NA,NA,NA,NA,""
"331","Chum","Alitak","Kodiak","Kodiak",2009,26850,NA,NA,NA,NA,NA,NA,NA,NA,""
"331","Chum","Alitak","Kodiak","Kodiak",2010,17900,NA,NA,NA,NA,NA,NA,NA,NA,""
"331","Chum","Alitak","Kodiak","Kodiak",2011,20200,NA,NA,NA,NA,NA,NA,NA,NA,""
"332","Chum","E Kod","Kodiak","Kodiak",1978,65139,466138,1,NA,NA,466138,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1979,169495,455532,1,NA,NA,455532,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1980,165510,269302,1,NA,NA,269302,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1981,204070,173358,1,NA,NA,173358,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1982,144720,120240,1,NA,NA,120240,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1983,150657,133206,1,NA,NA,133206,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1984,110360,260173,1,NA,NA,260173,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1985,129500,223645,1,NA,NA,223645,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1986,62973,133613,1,NA,NA,133613,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1987,42600,527808,1,NA,NA,527808,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1988,44080,216435,1,NA,NA,216435,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1989,223645,164550,1,NA,NA,164550,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1990,46870,212298,1,NA,NA,212298,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1991,220951,343191,1,NA,NA,343191,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1992,32085,70289,1,NA,NA,70289,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1993,56650,161109,1,NA,NA,161109,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1994,44170,45063,1,NA,NA,45063,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1995,21353,267651,1,NA,NA,267651,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1996,27365,260295,1,NA,NA,260295,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1997,26525,198351,1,NA,NA,198351,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1998,17925,250257,1,NA,NA,250257,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",1999,87705,149598,1,NA,NA,149598,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2000,42100,110369,1,NA,NA,110369,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2001,18750,111197,1,NA,NA,111197,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2002,68400,574595,1,NA,NA,574595,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2003,68700,271410,1,NA,NA,271410,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2004,58500,311556,1,NA,NA,311556,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2005,49300,327005,1,NA,NA,327005,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2006,328700,180749,1,NA,NA,180749,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2007,90650,238767,1,NA,NA,238767,NA,NA,NA,"age4"
"332","Chum","E Kod","Kodiak","Kodiak",2008,35700,NA,NA,NA,NA,NA,NA,NA,NA,""
"332","Chum","E Kod","Kodiak","Kodiak",2009,62690,NA,NA,NA,NA,NA,NA,NA,NA,""
"332","Chum","E Kod","Kodiak","Kodiak",2010,79040,NA,NA,NA,NA,NA,NA,NA,NA,""
"332","Chum","E Kod","Kodiak","Kodiak",2011,75050,NA,NA,NA,NA,NA,NA,NA,NA,""
"333","Chum","SW Kod","Kodiak","Kodiak",1978,160339,93146,1,NA,NA,93146,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1979,97141,86109,1,NA,NA,86109,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1980,96108,104400,1,NA,NA,104400,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1981,97000,12555,1,NA,NA,12555,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1982,63675,148798,1,NA,NA,148798,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1983,85189,37521,1,NA,NA,37521,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1984,80172,87616,1,NA,NA,87616,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1985,1502,7298,1,NA,NA,7298,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1986,92218,151012,1,NA,NA,151012,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1987,12200,85528,1,NA,NA,85528,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1988,58900,103466,1,NA,NA,103466,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1989,7279,48874,1,NA,NA,48874,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1990,118657,70613,1,NA,NA,70613,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1991,51765,131957,1,NA,NA,131957,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1992,43874,87975,1,NA,NA,87975,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1993,1978,15811,1,NA,NA,15811,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1994,12538,78677,1,NA,NA,78677,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1995,35191,145480,1,NA,NA,145480,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1996,7757,84707,1,NA,NA,84707,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1997,3778,52419,1,NA,NA,52419,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1998,26596,79826,1,NA,NA,79826,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",1999,73850,41403,1,NA,NA,41403,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2000,15697,80113,1,NA,NA,80113,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2001,1482,9451,1,NA,NA,9451,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2002,55838,38797,1,NA,NA,38797,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2003,12900,27947,1,NA,NA,27947,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2004,10243,12302,1,NA,NA,12302,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2005,2000,1988,1,NA,NA,1988,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2006,21400,20799,1,NA,NA,20799,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2007,300,19672,1,NA,NA,19672,NA,NA,NA,"age4"
"333","Chum","SW Kod","Kodiak","Kodiak",2008,4000,NA,NA,NA,NA,NA,NA,NA,NA,""
"333","Chum","SW Kod","Kodiak","Kodiak",2009,750,NA,NA,NA,NA,NA,NA,NA,NA,""
"333","Chum","SW Kod","Kodiak","Kodiak",2010,8400,NA,NA,NA,NA,NA,NA,NA,NA,""
"333","Chum","SW Kod","Kodiak","Kodiak",2011,8400,NA,NA,NA,NA,NA,NA,NA,NA,""
"334","Chum","NE Kod","Kodiak","Kodiak",1978,10261,87203,1,NA,NA,87203,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1979,11750,35905,1,NA,NA,35905,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1980,17900,41404,1,NA,NA,41404,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1981,3710,57474,1,NA,NA,57474,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1982,50715,32225,1,NA,NA,32225,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1983,24100,37056,1,NA,NA,37056,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1984,30600,103181,1,NA,NA,103181,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1985,37110,17679,1,NA,NA,17679,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1986,21002,17983,1,NA,NA,17983,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1987,7643,49333,1,NA,NA,49333,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1988,31501,27831,1,NA,NA,27831,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1989,17679,13416,1,NA,NA,13416,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1990,12300,27081,1,NA,NA,27081,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1991,22116,43438,1,NA,NA,43438,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1992,10605,6433,1,NA,NA,6433,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1993,10422,37549,1,NA,NA,37549,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1994,8450,8152,1,NA,NA,8152,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1995,9843,17108,1,NA,NA,17108,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1996,4100,18675,1,NA,NA,18675,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1997,7808,17934,1,NA,NA,17934,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1998,7250,29719,1,NA,NA,29719,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",1999,2031,19612,1,NA,NA,19612,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2000,8600,26794,1,NA,NA,26794,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2001,16600,8759,1,NA,NA,8759,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2002,13200,34487,1,NA,NA,34487,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2003,4500,27280,1,NA,NA,27280,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2004,2156,6833,1,NA,NA,6833,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2005,7300,37253,1,NA,NA,37253,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2006,16500,18000,1,NA,NA,18000,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2007,21100,32845,1,NA,NA,32845,NA,NA,NA,"age4"
"334","Chum","NE Kod","Kodiak","Kodiak",2008,3140,NA,NA,NA,NA,NA,NA,NA,NA,""
"334","Chum","NE Kod","Kodiak","Kodiak",2009,13800,NA,NA,NA,NA,NA,NA,NA,NA,""
"334","Chum","NE Kod","Kodiak","Kodiak",2010,17100,NA,NA,NA,NA,NA,NA,NA,NA,""
"334","Chum","NE Kod","Kodiak","Kodiak",2011,8700,NA,NA,NA,NA,NA,NA,NA,NA,""
"335","Chum","NW Kod","Kodiak","Kodiak",1978,47700,560371,1,NA,NA,560371,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1979,75200,535388,1,NA,NA,535388,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1980,43050,210613,1,NA,NA,210613,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1981,99100,276352,1,NA,NA,276352,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1982,147700,660420,1,NA,NA,660420,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1983,169225,305733,1,NA,NA,305733,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1984,75600,729033,1,NA,NA,729033,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1985,61600,417134,1,NA,NA,417134,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1986,162890,211693,1,NA,NA,211693,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1987,76950,407085,1,NA,NA,407085,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1988,192550,357683,1,NA,NA,357683,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1989,417100,272828,1,NA,NA,272828,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1990,43920,303888,1,NA,NA,303888,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1991,123503,679465,1,NA,NA,679465,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1992,131710,333893,1,NA,NA,333893,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1993,53825,252630,1,NA,NA,252630,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1994,52950,149662,1,NA,NA,149662,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1995,104800,242809,1,NA,NA,242809,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1996,84900,448553,1,NA,NA,448553,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1997,70900,430251,1,NA,NA,430251,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1998,28250,245503,1,NA,NA,245503,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",1999,53300,330136,1,NA,NA,330136,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2000,145800,507739,1,NA,NA,507739,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2001,112550,265604,1,NA,NA,265604,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2002,41200,395142,1,NA,NA,395142,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2003,67700,202116,1,NA,NA,202116,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2004,30700,242571,1,NA,NA,242571,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2005,36150,402213,1,NA,NA,402213,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2006,41800,234581,1,NA,NA,234581,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2007,29510,194820,1,NA,NA,194820,NA,NA,NA,"age4"
"335","Chum","NW Kod","Kodiak","Kodiak",2008,35700,NA,NA,NA,NA,NA,NA,NA,NA,""
"335","Chum","NW Kod","Kodiak","Kodiak",2009,73400,NA,NA,NA,NA,NA,NA,NA,NA,""
"335","Chum","NW Kod","Kodiak","Kodiak",2010,37850,NA,NA,NA,NA,NA,NA,NA,NA,""
"335","Chum","NW Kod","Kodiak","Kodiak",2011,80050,NA,NA,NA,NA,NA,NA,NA,NA,""
"336","Chum","Mainland Kod","Kodiak","Kodiak",1978,119850,769158,1,NA,NA,769158,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1979,177310,512668,1,NA,NA,512668,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1980,367250,467210,1,NA,NA,467210,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1981,238850,311289,1,NA,NA,311289,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1982,453148,645644,1,NA,NA,645644,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1983,238810,456832,1,NA,NA,456832,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1984,246450,577954,1,NA,NA,577954,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1985,263100,346200,1,NA,NA,346200,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1986,245175,407848,1,NA,NA,407848,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1987,225600,556648,1,NA,NA,556648,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1988,185800,327180,1,NA,NA,327180,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1989,346200,136027,1,NA,NA,136027,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1990,207200,260065,1,NA,NA,260065,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1991,334100,228774,1,NA,NA,228774,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1992,213100,199008,1,NA,NA,199008,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1993,51790,115228,1,NA,NA,115228,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1994,169100,128314,1,NA,NA,128314,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1995,127900,376272,1,NA,NA,376272,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1996,158650,562674,1,NA,NA,562674,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1997,80300,404545,1,NA,NA,404545,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1998,103050,210652,1,NA,NA,210652,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",1999,166200,278326,1,NA,NA,278326,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2000,367650,391038,1,NA,NA,391038,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2001,196100,72402,1,NA,NA,72402,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2002,120975,533279,1,NA,NA,533279,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2003,73800,135013,1,NA,NA,135013,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2004,241645,285810,1,NA,NA,285810,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2005,22500,212913,1,NA,NA,212913,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2006,346140,299840,1,NA,NA,299840,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2007,82600,240868,1,NA,NA,240868,NA,NA,NA,"age4"
"336","Chum","Mainland Kod","Kodiak","Kodiak",2008,72000,NA,NA,NA,NA,NA,NA,NA,NA,""
"336","Chum","Mainland Kod","Kodiak","Kodiak",2009,91106,NA,NA,NA,NA,NA,NA,NA,NA,""
"336","Chum","Mainland Kod","Kodiak","Kodiak",2010,124500,NA,NA,NA,NA,NA,NA,NA,NA,""
"336","Chum","Mainland Kod","Kodiak","Kodiak",2011,128700,NA,NA,NA,NA,NA,NA,NA,NA,""
"337","Chum","Perryville","Chignik","Chignik",1962,10500,28300,1,NA,NA,28300,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1963,7000,7400,1,NA,NA,7400,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1964,26000,15800,1,NA,NA,15800,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1965,7000,22100,1,NA,NA,22100,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1966,20400,39300,1,NA,NA,39300,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1967,5700,70900,1,NA,NA,70900,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1968,1800,23800,1,NA,NA,23800,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1969,1000,9300,1,NA,NA,9300,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1970,13000,12500,1,NA,NA,12500,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1971,30000,20500,1,NA,NA,20500,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1972,11500,24600,1,NA,NA,24600,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1973,9300,18800,1,NA,NA,18800,NA,NA,NA,"age4"
"337","Chum","Perryville","Chignik","Chignik",1974,12500,37400,1,NA,NA,37400,NA,NA,NA,"age4"
