"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r5.1","r5.2","r5.3","r6","r6.2","r6.3","r6.4","r7","r7.2","r8","stock.id"
"3684","S Sound Fall-Chum","Chum",1978,105465,107106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18839,NA,NA,NA,NA,79602,NA,NA,NA,NA,8665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3685","S Sound Fall-Chum","Chum",1979,18750,233700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113463,NA,NA,NA,NA,114291,NA,NA,NA,NA,5946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3686","S Sound Fall-Chum","Chum",1980,85454,102442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14304,NA,NA,NA,NA,84392,NA,NA,NA,NA,3746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3687","S Sound Fall-Chum","Chum",1981,43268,313764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138367,NA,NA,NA,NA,165588,NA,NA,NA,NA,9809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3688","S Sound Fall-Chum","Chum",1982,31149,212998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80172,NA,NA,NA,NA,121386,NA,NA,NA,NA,11440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3689","S Sound Fall-Chum","Chum",1983,36686,237140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43965,NA,NA,NA,NA,179339,NA,NA,NA,NA,13836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3690","S Sound Fall-Chum","Chum",1984,73317,452560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145692,NA,NA,NA,NA,294672,NA,NA,NA,NA,12196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3691","S Sound Fall-Chum","Chum",1985,99351,176062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65067,NA,NA,NA,NA,95916,NA,NA,NA,NA,15080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3692","S Sound Fall-Chum","Chum",1986,89809,325908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42612,NA,NA,NA,NA,259483,NA,NA,NA,NA,23812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3693","S Sound Fall-Chum","Chum",1987,153538,144861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9958,NA,NA,NA,NA,117487,NA,NA,NA,NA,17415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3694","S Sound Fall-Chum","Chum",1988,93893,520249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83117,NA,NA,NA,NA,384438,NA,NA,NA,NA,52694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3695","S Sound Fall-Chum","Chum",1989,47908,158981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33089,NA,NA,NA,NA,111806,NA,NA,NA,NA,14087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3696","S Sound Fall-Chum","Chum",1990,106807,529139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172944,NA,NA,NA,NA,327750,NA,NA,NA,NA,28445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3697","S Sound Fall-Chum","Chum",1991,82943,193974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127719,NA,NA,NA,NA,63323,NA,NA,NA,NA,2932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3698","S Sound Fall-Chum","Chum",1992,138805,735924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247197,NA,NA,NA,NA,469115,NA,NA,NA,NA,19612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3699","S Sound Fall-Chum","Chum",1993,133691,133065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71540,NA,NA,NA,NA,53363,NA,NA,NA,NA,8162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3700","S Sound Fall-Chum","Chum",1994,237123,299491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35424,NA,NA,NA,NA,256441,NA,NA,NA,NA,7626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3701","S Sound Fall-Chum","Chum",1995,200592,457066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317328,NA,NA,NA,NA,137516,NA,NA,NA,NA,2222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3702","S Sound Fall-Chum","Chum",1996,329074,263613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71771,NA,NA,NA,NA,176590,NA,NA,NA,NA,15252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3703","S Sound Fall-Chum","Chum",1997,69872,395768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41769,NA,NA,NA,NA,324492,NA,NA,NA,NA,29507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3704","S Sound Fall-Chum","Chum",1998,367456,951198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485950,NA,NA,NA,NA,452801,NA,NA,NA,NA,12446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3705","S Sound Fall-Chum","Chum",1999,149638,805863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288875,NA,NA,NA,NA,465646,NA,NA,NA,NA,51343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3706","S Sound Fall-Chum","Chum",2000,95136,837397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107322,NA,NA,NA,NA,681900,NA,NA,NA,NA,48175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3707","S Sound Fall-Chum","Chum",2001,274278,370716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137434,NA,NA,NA,NA,218597,NA,NA,NA,NA,14684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3708","S Sound Fall-Chum","Chum",2002,262335,430803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108881,NA,NA,NA,NA,308702,NA,NA,NA,NA,13220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3709","S Sound Fall-Chum","Chum",2003,262203,1113891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449537,NA,NA,NA,NA,647794,NA,NA,NA,NA,16560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3710","S Sound Fall-Chum","Chum",2004,311832,469919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241882,NA,NA,NA,NA,218960,NA,NA,NA,NA,9076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3711","S Sound Fall-Chum","Chum",2005,131369,324302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127328,NA,NA,NA,NA,186408,NA,NA,NA,NA,10567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3712","S Sound Fall-Chum","Chum",2006,310561,410386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103256,NA,NA,NA,NA,288939,NA,NA,NA,NA,18191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3713","S Sound Fall-Chum","Chum",2007,328520,643504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177902,NA,NA,NA,NA,412902,NA,NA,NA,NA,52700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3714","S Sound Fall-Chum","Chum",2008,127068,248581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12709,NA,NA,NA,NA,209841,NA,NA,NA,NA,26031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3715","S Sound Fall-Chum","Chum",2009,136462,569175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191875,NA,NA,NA,NA,349796,NA,NA,NA,NA,27504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3716","S Sound Fall-Chum","Chum",2010,162410,581957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120937,NA,NA,NA,NA,417330,NA,NA,NA,NA,43690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3717","S Sound Fall-Chum","Chum",2011,143589,233288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52507,NA,NA,NA,NA,170801,NA,NA,NA,NA,9980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3718","S Sound Fall-Chum","Chum",2012,150384,381450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187408,NA,NA,NA,NA,184771,NA,NA,NA,NA,9271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3719","S Sound Fall-Chum","Chum",2013,156817,349797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105623,NA,NA,NA,NA,240824,NA,NA,NA,NA,3351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3720","S Sound Fall-Chum","Chum",2014,172625,321391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207493,NA,NA,NA,NA,113338,NA,NA,NA,NA,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3721","S Sound Fall-Chum","Chum",2015,135244,301165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239094,NA,NA,NA,NA,59379,NA,NA,NA,NA,2692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3722","S Sound Fall-Chum","Chum",2016,136253,161474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50556,NA,NA,NA,NA,108576,NA,NA,NA,NA,2342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3723","S Sound Winter-Chum","Chum",1968,27553,70080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15542,NA,NA,NA,NA,51411,NA,NA,NA,NA,3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3724","S Sound Winter-Chum","Chum",1969,20292,41947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7610,NA,NA,NA,NA,31769,NA,NA,NA,NA,2568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3725","S Sound Winter-Chum","Chum",1970,34068,65156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19972,NA,NA,NA,NA,45184,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3726","S Sound Winter-Chum","Chum",1971,9937,18352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13390,NA,NA,NA,NA,4962,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3727","S Sound Winter-Chum","Chum",1972,34388,30412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9762,NA,NA,NA,NA,20169,NA,NA,NA,NA,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3728","S Sound Winter-Chum","Chum",1973,29825,66739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34048,NA,NA,NA,NA,31582,NA,NA,NA,NA,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3729","S Sound Winter-Chum","Chum",1974,34676,45413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21322,NA,NA,NA,NA,23773,NA,NA,NA,NA,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3730","S Sound Winter-Chum","Chum",1975,9936,47754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30533,NA,NA,NA,NA,17075,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3731","S Sound Winter-Chum","Chum",1976,23311,25340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11547,NA,NA,NA,NA,13069,NA,NA,NA,NA,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3732","S Sound Winter-Chum","Chum",1977,23590,100120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59795,NA,NA,NA,NA,37921,NA,NA,NA,NA,2403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3733","S Sound Winter-Chum","Chum",1978,29608,37188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12968,NA,NA,NA,NA,23163,NA,NA,NA,NA,1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3734","S Sound Winter-Chum","Chum",1979,22613,41419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25567,NA,NA,NA,NA,14822,NA,NA,NA,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3735","S Sound Winter-Chum","Chum",1980,41015,58843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11930,NA,NA,NA,NA,44306,NA,NA,NA,NA,2607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3736","S Sound Winter-Chum","Chum",1981,31326,56758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18997,NA,NA,NA,NA,36161,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3737","S Sound Winter-Chum","Chum",1982,30573,38729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16694,NA,NA,NA,NA,20349,NA,NA,NA,NA,1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3738","S Sound Winter-Chum","Chum",1983,14013,104537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22527,NA,NA,NA,NA,77393,NA,NA,NA,NA,4617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3739","S Sound Winter-Chum","Chum",1984,33726,130567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50558,NA,NA,NA,NA,77175,NA,NA,NA,NA,2833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3740","S Sound Winter-Chum","Chum",1985,26068,62715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12344,NA,NA,NA,NA,48019,NA,NA,NA,NA,2352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3741","S Sound Winter-Chum","Chum",1986,21826,77581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20043,NA,NA,NA,NA,52520,NA,NA,NA,NA,5017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3742","S Sound Winter-Chum","Chum",1987,73990,30066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5246,NA,NA,NA,NA,23336,NA,NA,NA,NA,1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3743","S Sound Winter-Chum","Chum",1988,42681,38799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10540,NA,NA,NA,NA,24398,NA,NA,NA,NA,3860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3744","S Sound Winter-Chum","Chum",1989,28185,16530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,NA,NA,NA,NA,12344,NA,NA,NA,NA,3106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3745","S Sound Winter-Chum","Chum",1990,15990,127482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28684,NA,NA,NA,NA,94330,NA,NA,NA,NA,4468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3746","S Sound Winter-Chum","Chum",1991,30727,27465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17601,NA,NA,NA,NA,9650,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3747","S Sound Winter-Chum","Chum",1992,8093,42656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27483,NA,NA,NA,NA,15007,NA,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3748","S Sound Winter-Chum","Chum",1993,22854,6420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201,NA,NA,NA,NA,3610,NA,NA,NA,NA,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3749","S Sound Winter-Chum","Chum",1994,86797,67391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6803,NA,NA,NA,NA,59640,NA,NA,NA,NA,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3750","S Sound Winter-Chum","Chum",1995,22606,14033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9970,NA,NA,NA,NA,4047,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3751","S Sound Winter-Chum","Chum",1996,16999,16174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10258,NA,NA,NA,NA,5335,NA,NA,NA,NA,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3752","S Sound Winter-Chum","Chum",1997,7371,12420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1107,NA,NA,NA,NA,9284,NA,NA,NA,NA,2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3753","S Sound Winter-Chum","Chum",1998,71152,347441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111756,NA,NA,NA,NA,230726,NA,NA,NA,NA,4959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3754","S Sound Winter-Chum","Chum",1999,12770,37820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14300,NA,NA,NA,NA,22275,NA,NA,NA,NA,1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3755","S Sound Winter-Chum","Chum",2000,3828,48484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8678,NA,NA,NA,NA,36814,NA,NA,NA,NA,2992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3756","S Sound Winter-Chum","Chum",2001,105477,119716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50792,NA,NA,NA,NA,63845,NA,NA,NA,NA,5079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3757","S Sound Winter-Chum","Chum",2002,203571,34455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126,NA,NA,NA,NA,30105,NA,NA,NA,NA,2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3758","S Sound Winter-Chum","Chum",2003,31654,63438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26983,NA,NA,NA,NA,35435,NA,NA,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3759","S Sound Winter-Chum","Chum",2004,55528,77639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45604,NA,NA,NA,NA,31433,NA,NA,NA,NA,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3760","S Sound Winter-Chum","Chum",2005,38814,69644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39411,NA,NA,NA,NA,28387,NA,NA,NA,NA,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3761","S Sound Winter-Chum","Chum",2006,45898,35768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2809,NA,NA,NA,NA,31486,NA,NA,NA,NA,1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3762","S Sound Winter-Chum","Chum",2007,51923,139066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45015,NA,NA,NA,NA,90788,NA,NA,NA,NA,3263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3763","S Sound Winter-Chum","Chum",2008,27529,11594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128,NA,NA,NA,NA,9025,NA,NA,NA,NA,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3764","S Sound Winter-Chum","Chum",2009,11598,24556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11178,NA,NA,NA,NA,13197,NA,NA,NA,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3765","S Sound Winter-Chum","Chum",2010,55231,72716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17995,NA,NA,NA,NA,51436,NA,NA,NA,NA,3285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3766","S Sound Winter-Chum","Chum",2011,47322,17158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2549,NA,NA,NA,NA,14416,NA,NA,NA,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3767","S Sound Winter-Chum","Chum",2012,15125,15429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8820,NA,NA,NA,NA,5783,NA,NA,NA,NA,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3768","S Sound Winter-Chum","Chum",2013,15974,12240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8385,NA,NA,NA,NA,3815,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3769","S Sound Winter-Chum","Chum",2014,38659,72233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57186,NA,NA,NA,NA,15047,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3770","S Sound Winter-Chum","Chum",2015,20029,21550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20695,NA,NA,NA,NA,856,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3771","S Sound Winter-Chum","Chum",2016,14247,4662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606,NA,NA,NA,NA,3055,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
"3772","Hood Canal-Chum","Chum",1968,47801,111005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28131,NA,NA,NA,NA,78318,NA,NA,NA,NA,4556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3773","Hood Canal-Chum","Chum",1969,30070,53940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16643,NA,NA,NA,NA,34512,NA,NA,NA,NA,2786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3774","Hood Canal-Chum","Chum",1970,41699,89814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23341,NA,NA,NA,NA,65925,NA,NA,NA,NA,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3775","Hood Canal-Chum","Chum",1971,41138,54908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24142,NA,NA,NA,NA,16971,NA,NA,NA,NA,13796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3776","Hood Canal-Chum","Chum",1972,41602,64226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11066,NA,NA,NA,NA,53160,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3777","Hood Canal-Chum","Chum",1973,27870,124108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49450,NA,NA,NA,NA,72584,NA,NA,NA,NA,2074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3778","Hood Canal-Chum","Chum",1974,52223,277257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42331,NA,NA,NA,NA,231226,NA,NA,NA,NA,3699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3779","Hood Canal-Chum","Chum",1975,16265,121037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120219,NA,NA,NA,NA,818,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"3780","Hood Canal-Chum","Chum",1976,48079,37184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25533,NA,NA,NA,NA,10073,NA,NA,NA,NA,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
