production_stock_name,production_stock_code,broodyr,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,recruits_age21,recruits_age31,recruits_age32,recruits_age41,recruits_age42,recruits_age43,recruits_age51,recruits_age52,recruits_age53,recruits_age62,recruits_age63,recruits_age64,recruits_age72
Harrison,19,2010,761668,399661,NA,NA,NA,163,238562,0,1003769,0,0,1084,519,0,0,0,0,0
Harrison,19,2011,805617,387080,NA,NA,NA,43,52069,0,170995,0,0,827,0,0,0,0,0,0
Harrison,19,2012,71002,32895,NA,NA,NA,35,14129,0,91531,0,0,0,0,0,0,0,0,0
Harrison,19,2013,250117,78023,NA,NA,NA,44,9100,0,66780,0,0,106,0,0,0,0,0,0
Harrison,19,2014,399557,238373,NA,NA,NA,0,1307,0,38068,0,0,21,0,0,0,0,0,0
Harrison,19,2015,115715,58297,NA,NA,NA,0,2161,0,3040,21,0,0,0,0,0,0,0,0
Harrison,19,2016,65758,34418,NA,NA,NA,39,7620,0,93671,0,0,0,290,0,0,0,0,0
Harrison,19,2017,49983,29391,NA,NA,NA,19,7903,0,68362,613,0,0,238,0,0,0,0,0
Harrison,19,2018,15177,8171,NA,NA,NA,0,1584,21,18675,4937,0,172,172,0,0,0,0,NA
Harrison,19,2019,3820,1338,NA,NA,NA,21,18297,0,33188,0,0,0,0,0,NA,NA,NA,NA
Misc. Early Shuswap,21,2005,2425,1058,NA,NA,NA,NA,NA,NA,0,3034,0,0,9533,0,0,0,0,0
Misc. Early Shuswap,21,2006,40087,21000,NA,NA,NA,NA,79,456,0,669049,0,0,22767,514,0,0,0,0
Misc. Early Shuswap,21,2007,6545,3851,NA,NA,NA,0,0,0,0,10576,0,0,0,33,0,0,0,0
Misc. Early Shuswap,21,2008,2984,586,NA,NA,NA,0,0,0,0,1820,0,0,541,0,0,0,0,0
Misc. Early Shuswap,21,2009,2844,1552,NA,NA,NA,0,0,1,0,20612,0,0,10573,0,0,0,0,0
Misc. Early Shuswap,21,2010,354292,118890,NA,NA,NA,0,0,756,0,713703,0,0,7592,176,0,0,0,0
Misc. Early Shuswap,21,2011,16060,7381,NA,NA,NA,0,0,80,0,27284,0,0,155,0,0,0,0,0
Misc. Early Shuswap,21,2012,667,217,NA,NA,NA,0,0,0,0,333,0,0,0,0,0,0,0,0
Misc. Early Shuswap,21,2013,11603,5075,NA,NA,NA,0,0,5,0,2454,0,0,0,0,0,0,0,0
Misc. Early Shuswap,21,2014,256176,119591,NA,NA,NA,0,0,616,0,802762,0,0,2846,0,0,0,0,0
Misc. Early Shuswap,21,2015,12697,7673,NA,NA,NA,0,0,0,0,2318,0,0,17,0,0,0,0,0
Misc. Early Shuswap,21,2016,203,97,NA,NA,NA,0,0,0,0,310,0,0,69,0,0,0,0,0
Misc. Early Shuswap,21,2017,2737,843,NA,NA,NA,0,0,4,0,7531,0,0,0,0,0,0,0,0
Misc. Early Shuswap,21,2018,283048,128313,NA,NA,NA,0,0,130,0,127489,0,0,912,0,0,0,0,NA
Misc. Early Shuswap,21,2019,2264,1306,NA,NA,NA,0,0,11,0,12397,0,0,87,0,NA,NA,NA,NA
Misc. Taseko,22,2005,520,260,NA,NA,NA,NA,NA,NA,0,91,0,0,0,461,0,0,0,0
Misc. Taseko,22,2006,2140,1383,NA,NA,NA,NA,0,0,0,1786,0,0,1182,366,0,0,0,0
Misc. Taseko,22,2007,233,85,NA,NA,NA,0,0,0,0,916,0,0,0,304,0,63,0,0
Misc. Taseko,22,2008,60,16,NA,NA,NA,0,0,0,0,387,0,0,171,0,0,0,0,0
Misc. Taseko,22,2009,40,20,NA,NA,NA,0,0,0,0,486,0,0,0,0,0,0,0,0
Misc. Taseko,22,2010,1117,589,NA,NA,NA,0,0,16,0,350,0,0,0,1278,0,0,0,0
Misc. Taseko,22,2011,964,449,NA,NA,NA,0,0,0,0,1323,0,0,81,181,0,20,0,0
Misc. Taseko,22,2012,100,40,NA,NA,NA,0,0,0,0,60,0,0,20,0,0,0,0,0
Misc. Taseko,22,2014,114,58,NA,NA,NA,0,0,0,0,103,0,0,249,0,0,0,0,0
Misc. Taseko,22,2015,980,482,NA,NA,NA,0,0,0,0,300,0,0,71,64,0,0,0,0
Misc. Taseko,22,2016,164,82,NA,NA,NA,0,0,0,0,70,0,0,50,0,0,0,0,0
Misc. Taseko,22,2017,20,10,NA,NA,NA,0,0,0,0,1842,0,0,154,92,0,0,0,0
Misc. Taseko,22,2018,70,35,NA,NA,NA,0,0,0,0,3442,0,0,198,337,0,0,0,NA
Misc. Chilliwack,23,1999,428,210,NA,NA,NA,NA,NA,NA,NA,17703,NA,NA,2323,NA,NA,NA,NA,NA
Misc. Chilliwack,23,2000,8160,4790,NA,NA,NA,NA,NA,NA,NA,126202,NA,NA,2189,NA,NA,NA,NA,NA
Misc. Chilliwack,23,2001,30511,13441,NA,NA,NA,NA,NA,NA,NA,2708,NA,NA,434,NA,NA,NA,NA,NA
Misc. Chilliwack,23,2002,3867,2157,NA,NA,NA,NA,NA,NA,NA,5565,NA,NA,409,NA,NA,NA,NA,0
Misc. Chilliwack,23,2003,4997,2879,NA,NA,NA,NA,NA,NA,NA,1672,NA,NA,5942,NA,0,0,0,0
Misc. Chilliwack,23,2004,40329,20387,NA,NA,NA,NA,NA,NA,NA,76894,NA,0,6858,49,0,0,0,0
Misc. Chilliwack,23,2005,3407,1970,NA,NA,NA,NA,NA,NA,0,1108,0,0,77,0,0,0,0,0
Misc. Chilliwack,23,2006,1097,565,NA,NA,NA,NA,0,0,0,3558,0,0,278,61,0,0,0,0
Misc. Chilliwack,23,2007,1987,1071,NA,NA,NA,0,0,20,0,6189,0,0,23192,0,0,0,0,0
Misc. Chilliwack,23,2008,67822,19718,NA,NA,NA,0,0,19,0,188845,0,0,12442,0,0,0,0,0
Misc. Chilliwack,23,2009,5587,2355,NA,NA,NA,0,0,0,0,4979,0,0,1723,0,0,0,0,0
Misc. Chilliwack,23,2010,2795,1501,NA,NA,NA,0,0,0,0,4507,0,0,1066,0,0,0,0,0
Misc. Chilliwack,23,2011,4493,2466,NA,NA,NA,0,0,0,0,8672,0,0,1738,121,0,47,0,0
Misc. Chilliwack,23,2012,126164,78823,NA,NA,NA,0,0,171,0,64917,0,0,8792,0,0,0,0,0
Misc. Chilliwack,23,2013,11705,5433,NA,NA,NA,0,0,0,0,950,0,0,104,0,0,0,0,0
Misc. Chilliwack,23,2014,3470,1744,NA,NA,NA,0,0,0,0,2780,0,0,647,0,0,0,0,0
Misc. Chilliwack,23,2015,6710,2966,NA,NA,NA,0,0,0,0,879,0,0,1125,0,0,0,0,0
Misc. Chilliwack,23,2016,57928,30138,NA,NA,NA,0,0,101,0,34467,0,0,728,72,0,0,0,0
Misc. Chilliwack,23,2017,6746,2536,NA,NA,NA,0,0,0,0,1501,0,0,255,0,0,0,0,0
Misc. Chilliwack,23,2018,2341,975,NA,NA,NA,0,0,0,0,4847,0,0,1441,0,0,0,0,NA
Misc. Chilliwack,23,2019,1438,619,NA,NA,NA,0,0,0,0,13041,0,0,1939,0,NA,NA,NA,NA
Misc. Nahatlatch,24,2005,2178,1290,NA,NA,NA,NA,NA,NA,0,697,0,0,1407,51,0,133,0,0
Misc. Nahatlatch,24,2006,1678,939,NA,NA,NA,NA,20,0,51,8550,4,0,7519,0,0,50,0,0
Misc. Nahatlatch,24,2007,3853,2021,NA,NA,NA,0,0,4,72,6997,0,0,1391,498,0,155,0,0
Misc. Nahatlatch,24,2008,573,151,NA,NA,NA,0,0,21,0,5826,0,0,2283,103,0,0,0,0
Misc. Nahatlatch,24,2009,1439,740,NA,NA,NA,0,0,8,0,624,0,0,4900,94,0,0,0,0
Misc. Nahatlatch,24,2010,5420,2894,NA,NA,NA,0,0,20,0,7800,0,0,0,1278,0,0,0,0
Misc. Nahatlatch,24,2011,6969,3455,NA,NA,NA,0,0,0,0,1323,0,0,1738,121,0,154,0,0
Misc. Nahatlatch,24,2012,4071,1140,NA,NA,NA,0,0,0,0,64917,0,0,2016,0,0,92,0,0
Misc. Nahatlatch,24,2013,2115,800,NA,NA,NA,0,0,0,0,1203,0,0,4590,92,0,0,0,0
Misc. Nahatlatch,24,2014,3873,2059,NA,NA,NA,0,0,9,0,2318,0,0,816,55,0,0,0,0
Misc. Nahatlatch,24,2015,4414,1355,NA,NA,NA,0,0,0,0,879,0,0,1176,147,0,60,0,0
Misc. Nahatlatch,24,2016,1896,808,NA,NA,NA,0,0,0,0,1818,0,0,1726,59,0,0,0,0
Misc. Nahatlatch,24,2017,1928,1358,NA,NA,NA,0,31,0,0,6688,0,0,3459,413,0,53,0,0
Misc. Nahatlatch,24,2018,2534,987,NA,NA,NA,0,0,0,0,4379,0,0,2659,203,0,0,0,NA
Misc. Nahatlatch,24,2019,1288,644,NA,NA,NA,0,0,0,0,7145,0,0,1015,24,NA,NA,NA,NA
Misc. N. Thompson Main.,25,2005,74543,47725,NA,NA,NA,NA,NA,NA,0,32206,0,0,13396,0,0,0,0,0
Misc. N. Thompson Main.,25,2006,21692,12490,NA,NA,NA,NA,780,0,4664,48683,0,0,77644,617,0,0,0,0
Misc. N. Thompson Main.,25,2007,16940,9886,NA,NA,NA,0,774,0,0,47401,0,0,29518,0,0,0,0,0
Misc. N. Thompson Main.,25,2008,3226,1008,NA,NA,NA,0,0,0,0,27959,0,0,7051,0,0,0,0,0
Misc. N. Thompson Main.,25,2009,3186,1731,NA,NA,NA,0,2836,0,0,50076,0,0,34252,0,0,0,0,0
Misc. N. Thompson Main.,25,2010,6957,3246,NA,NA,NA,0,0,118,0,75521,0,0,12092,0,0,0,0,0
Misc. N. Thompson Main.,25,2011,4205,2015,NA,NA,NA,0,0,79,0,74790,0,0,17605,0,0,0,0,0
Misc. N. Thompson Main.,25,2012,185,32,NA,NA,NA,0,0,0,91,7431,0,0,2655,0,0,77,0,0
Misc. N. Thompson Main.,25,2013,19024,8461,NA,NA,NA,0,0,0,0,12835,0,0,6875,0,0,0,0,0
Misc. N. Thompson Main.,25,2014,21602,11963,NA,NA,NA,0,0,0,0,9123,0,0,1566,0,0,0,0,0
Misc. N. Thompson Main.,25,2015,23072,11562,NA,NA,NA,0,0,0,79,1487,0,0,73,0,0,0,0,0
Misc. N. Thompson Main.,25,2016,5926,2215,NA,NA,NA,0,0,0,0,493,0,0,457,16,0,0,0,0
Misc. N. Thompson Main.,25,2017,5697,2312,NA,NA,NA,0,0,0,0,4548,0,0,3711,0,0,0,0,0
Misc. N. Thompson Main.,25,2018,3330,1710,NA,NA,NA,0,0,0,0,12270,0,0,11429,0,0,0,0,NA
Misc. N. Thompson Main.,25,2019,227,133,NA,NA,NA,0,0,0,0,12562,0,0,2123,0,NA,NA,NA,NA
Misc. N. Thompson Tribs.,26,2005,3300,2120,NA,NA,NA,NA,NA,NA,0,875,0,0,7,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2006,3834,2406,NA,NA,NA,NA,36,0,0,957,0,0,267,2,0,0,0,0
Misc. N. Thompson Tribs.,26,2007,1202,711,NA,NA,NA,0,0,0,0,266,0,0,223,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2008,653,147,NA,NA,NA,0,0,0,0,1633,0,0,31,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2009,1811,992,NA,NA,NA,0,0,0,5,2561,0,0,16,0,0,8,0,0
Misc. N. Thompson Tribs.,26,2010,1087,529,NA,NA,NA,0,0,4,0,2205,0,0,558,16,0,0,0,0
Misc. N. Thompson Tribs.,26,2011,724,349,NA,NA,NA,0,0,2,0,420,0,0,177,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2012,911,235,NA,NA,NA,0,0,0,0,855,0,0,29,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2013,2524,1367,NA,NA,NA,0,0,0,0,2149,0,0,1,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2014,1170,664,NA,NA,NA,0,0,1,0,354,0,0,115,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2015,932,511,NA,NA,NA,0,0,0,0,87,0,0,15,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2016,511,236,NA,NA,NA,0,0,0,0,275,0,0,21,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2017,1458,733,NA,NA,NA,0,0,0,0,1429,0,0,0,0,0,0,0,0
Misc. N. Thompson Tribs.,26,2018,99,50,NA,NA,NA,0,0,0,0,249,0,0,87,3,0,0,0,NA
Misc. N. Thompson Tribs.,26,2019,126,73,NA,NA,NA,0,0,0,0,529,0,0,172,0,NA,NA,NA,NA
Misc. Widgeon,27,2005,301,102,NA,NA,NA,NA,NA,NA,0,18,0,0,16,0,0,0,0,0
Misc. Widgeon,27,2006,171,69,NA,NA,NA,NA,2005,0,254,42,0,0,0,0,0,0,0,0
Misc. Widgeon,27,2007,176,65,NA,NA,NA,4,1413,0,2257,237,0,0,47,0,0,0,0,0
Misc. Widgeon,27,2008,85,36,NA,NA,NA,0,84,0,182,199,0,0,128,0,0,0,0,0
Misc. Widgeon,27,2009,1559,803,NA,NA,NA,7,506,0,313,379,0,0,5,0,0,0,0,0
Misc. Widgeon,27,2010,1015,448,NA,NA,NA,8,1613,0,191,143,0,0,0,0,0,0,0,0
Misc. Widgeon,27,2011,1539,726,NA,NA,NA,14,149,0,159,0,0,0,79,0,0,0,0,0
Misc. Widgeon,27,2012,466,228,NA,NA,NA,0,223,0,101,141,0,0,0,0,0,0,0,0
Misc. Widgeon,27,2013,1705,729,NA,NA,NA,0,23,0,40,0,0,0,0,0,0,0,0,0
Misc. Widgeon,27,2014,364,146,NA,NA,NA,0,149,0,58,0,0,0,0,0,0,0,0,0
Misc. Widgeon,27,2015,137,58,NA,NA,NA,0,170,0,78,0,0,5,5,0,0,0,0,0
Misc. Widgeon,27,2016,236,93,NA,NA,NA,0,161,0,265,0,0,0,9,0,0,0,0,0
Misc. Widgeon,27,2017,139,83,NA,NA,NA,0,52,0,32,47,0,0,49,0,0,0,0,0
Misc. Widgeon,27,2018,171,68,NA,NA,NA,4,67,0,21,117,0,0,0,0,0,0,0,NA
Misc. Widgeon,27,2019,176,88,NA,NA,NA,0,92,0,84,0,0,0,0,0,NA,NA,NA,NA
Misc. Harrison/Lillooet,28,2005,5550,3383,NA,NA,NA,NA,NA,NA,0,5462,0,0,3714,0,0,0,0,0
Misc. Harrison/Lillooet,28,2006,23130,11332,NA,NA,NA,NA,126,17,0,22582,0,0,1755,0,0,0,0,0
Misc. Harrison/Lillooet,28,2007,5033,2597,NA,NA,NA,0,190,16,0,12692,0,0,697,0,0,0,0,0
Misc. Harrison/Lillooet,28,2008,2790,950,NA,NA,NA,0,0,146,0,4735,0,0,2138,53,0,0,0,0
Misc. Harrison/Lillooet,28,2009,7636,4333,NA,NA,NA,0,0,119,0,6081,0,0,3872,0,0,0,0,0
Misc. Harrison/Lillooet,28,2010,12592,6975,NA,NA,NA,0,0,14,0,11664,0,0,2903,0,0,0,0,0
Misc. Harrison/Lillooet,28,2011,17082,6507,NA,NA,NA,0,0,27,76,7621,0,0,1293,0,104,49,0,0
Misc. Harrison/Lillooet,28,2012,3814,1368,NA,NA,NA,9,0,0,0,4010,0,0,1071,0,0,0,0,0
Misc. Harrison/Lillooet,28,2013,8755,5213,NA,NA,NA,0,0,18,0,5632,0,0,1372,0,0,0,0,0
Misc. Harrison/Lillooet,28,2014,6044,3568,NA,NA,NA,0,0,0,0,1248,0,0,65,0,0,0,0,0
Misc. Harrison/Lillooet,28,2015,8997,5338,NA,NA,NA,0,0,0,0,13,0,0,47,0,0,0,0,0
Misc. Harrison/Lillooet,28,2016,4654,1941,NA,NA,NA,0,0,0,0,194,0,0,273,0,0,0,0,0
Misc. Harrison/Lillooet,28,2017,7013,3844,NA,NA,NA,0,0,0,0,2088,0,0,450,0,0,0,0,0
Misc. Harrison/Lillooet,28,2018,1504,724,NA,NA,NA,0,0,0,0,1379,0,0,1010,0,0,0,0,NA
Misc. Harrison/Lillooet,28,2019,67,36,NA,NA,NA,0,0,0,0,337,0,0,7,0,NA,NA,NA,NA
