stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Early Stuart_2011_64,Early Stuart,1,2011,2017,64,758,233,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2011_72,Early Stuart,1,2011,2018,72,758,233,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_21,Early Stuart,1,2012,2014,21,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_31,Early Stuart,1,2012,2015,31,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_32,Early Stuart,1,2012,2015,32,26233,6812,NA,NA,NA,22,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_41,Early Stuart,1,2012,2016,41,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_42,Early Stuart,1,2012,2016,42,26233,6812,NA,NA,NA,17612,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_43,Early Stuart,1,2012,2016,43,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_51,Early Stuart,1,2012,2017,51,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_52,Early Stuart,1,2012,2017,52,26233,6812,NA,NA,NA,2486,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_53,Early Stuart,1,2012,2017,53,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_62,Early Stuart,1,2012,2018,62,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_63,Early Stuart,1,2012,2018,63,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_64,Early Stuart,1,2012,2018,64,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2012_72,Early Stuart,1,2012,2019,72,26233,6812,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2013_21,Early Stuart,1,2013,2015,21,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_31,Early Stuart,1,2013,2016,31,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_32,Early Stuart,1,2013,2016,32,86311,39658,NA,NA,NA,6,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_41,Early Stuart,1,2013,2017,41,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_42,Early Stuart,1,2013,2017,42,86311,39658,NA,NA,NA,19801,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_43,Early Stuart,1,2013,2017,43,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_51,Early Stuart,1,2013,2018,51,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_52,Early Stuart,1,2013,2018,52,86311,39658,NA,NA,NA,6712,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_53,Early Stuart,1,2013,2018,53,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2013_62,Early Stuart,1,2013,2019,62,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2013_63,Early Stuart,1,2013,2019,63,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2013_64,Early Stuart,1,2013,2019,64,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2013_72,Early Stuart,1,2013,2020,72,86311,39658,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2014_21,Early Stuart,1,2014,2016,21,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2014_31,Early Stuart,1,2014,2017,31,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2014_32,Early Stuart,1,2014,2017,32,68613,23298,NA,NA,NA,12,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2014_41,Early Stuart,1,2014,2018,41,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2014_42,Early Stuart,1,2014,2018,42,68613,23298,NA,NA,NA,87862,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2014_43,Early Stuart,1,2014,2018,43,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2014_51,Early Stuart,1,2014,2019,51,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2014_52,Early Stuart,1,2014,2019,52,68613,23298,NA,NA,NA,22501,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2014_53,Early Stuart,1,2014,2019,53,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2014_62,Early Stuart,1,2014,2020,62,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2014_63,Early Stuart,1,2014,2020,63,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2014_64,Early Stuart,1,2014,2020,64,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2014_72,Early Stuart,1,2014,2021,72,68613,23298,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2015_21,Early Stuart,1,2015,2017,21,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2015_31,Early Stuart,1,2015,2018,31,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2015_32,Early Stuart,1,2015,2018,32,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2015_41,Early Stuart,1,2015,2019,41,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2015_42,Early Stuart,1,2015,2019,42,10096,4060,NA,NA,NA,3417,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2015_43,Early Stuart,1,2015,2019,43,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2015_51,Early Stuart,1,2015,2020,51,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2015_52,Early Stuart,1,2015,2020,52,10096,4060,NA,NA,NA,1537,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2015_53,Early Stuart,1,2015,2020,53,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2015_62,Early Stuart,1,2015,2021,62,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2015_63,Early Stuart,1,2015,2021,63,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2015_64,Early Stuart,1,2015,2021,64,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2015_72,Early Stuart,1,2015,2022,72,10096,4060,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2016_21,Early Stuart,1,2016,2018,21,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2016_31,Early Stuart,1,2016,2019,31,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2016_32,Early Stuart,1,2016,2019,32,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2016_41,Early Stuart,1,2016,2020,41,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2016_42,Early Stuart,1,2016,2020,42,8612,3651,NA,NA,NA,18995,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2016_43,Early Stuart,1,2016,2020,43,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2016_51,Early Stuart,1,2016,2021,51,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2016_52,Early Stuart,1,2016,2021,52,8612,3651,NA,NA,NA,155,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2016_53,Early Stuart,1,2016,2021,53,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2016_62,Early Stuart,1,2016,2022,62,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2016_63,Early Stuart,1,2016,2022,63,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2016_64,Early Stuart,1,2016,2022,64,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2016_72,Early Stuart,1,2016,2023,72,8612,3651,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2017_21,Early Stuart,1,2017,2019,21,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2017_31,Early Stuart,1,2017,2020,31,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2017_32,Early Stuart,1,2017,2020,32,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2017_41,Early Stuart,1,2017,2021,41,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2017_42,Early Stuart,1,2017,2021,42,15433,7136,NA,NA,NA,78371,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2017_43,Early Stuart,1,2017,2021,43,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2017_51,Early Stuart,1,2017,2022,51,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2017_52,Early Stuart,1,2017,2022,52,15433,7136,NA,NA,NA,7509,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2017_53,Early Stuart,1,2017,2022,53,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2017_62,Early Stuart,1,2017,2023,62,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2017_63,Early Stuart,1,2017,2023,63,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2017_64,Early Stuart,1,2017,2023,64,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2017_72,Early Stuart,1,2017,2024,72,15433,7136,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2018_21,Early Stuart,1,2018,2020,21,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,Affected,Include,Include
Early Stuart_2018_31,Early Stuart,1,2018,2021,31,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2018_32,Early Stuart,1,2018,2021,32,48489,21450,NA,NA,NA,116,NA,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2018_41,Early Stuart,1,2018,2022,41,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2018_42,Early Stuart,1,2018,2022,42,48489,21450,NA,NA,NA,247580,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2018_43,Early Stuart,1,2018,2022,43,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2018_51,Early Stuart,1,2018,2023,51,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2018_52,Early Stuart,1,2018,2023,52,48489,21450,NA,NA,NA,26230,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2018_53,Early Stuart,1,2018,2023,53,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2018_62,Early Stuart,1,2018,2024,62,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2018_63,Early Stuart,1,2018,2024,63,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2018_64,Early Stuart,1,2018,2024,64,48489,21450,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2018_72,Early Stuart,1,2018,2025,72,48489,21450,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2019_21,Early Stuart,1,2019,2021,21,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,Affected,Include,Include
Early Stuart_2019_31,Early Stuart,1,2019,2022,31,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2019_32,Early Stuart,1,2019,2022,32,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2019_41,Early Stuart,1,2019,2023,41,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2019_42,Early Stuart,1,2019,2023,42,89,46,NA,NA,NA,438,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2019_43,Early Stuart,1,2019,2023,43,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2019_51,Early Stuart,1,2019,2024,51,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2019_52,Early Stuart,1,2019,2024,52,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2019_53,Early Stuart,1,2019,2024,53,89,46,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2019_62,Early Stuart,1,2019,2025,62,89,46,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2019_63,Early Stuart,1,2019,2025,63,89,46,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2019_64,Early Stuart,1,2019,2025,64,89,46,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2020_21,Early Stuart,1,2020,2022,21,30,15,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2020_31,Early Stuart,1,2020,2023,31,30,15,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2020_32,Early Stuart,1,2020,2023,32,30,15,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2020_41,Early Stuart,1,2020,2024,41,30,15,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2020_42,Early Stuart,1,2020,2024,42,30,15,NA,NA,NA,75,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2020_43,Early Stuart,1,2020,2024,43,30,15,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2020_51,Early Stuart,1,2020,2025,51,30,15,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2020_52,Early Stuart,1,2020,2025,52,30,15,NA,NA,NA,1095,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2020_53,Early Stuart,1,2020,2025,53,30,15,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2021_21,Early Stuart,1,2021,2023,21,54013,25904,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Sp. Gr.,4,NA,Include,Include
Early Stuart_2021_31,Early Stuart,1,2021,2024,31,54013,25904,NA,NA,NA,0,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2021_32,Early Stuart,1,2021,2024,32,54013,25904,NA,NA,NA,834,Supplementation occurred,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2021_41,Early Stuart,1,2021,2025,41,54013,25904,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2021_42,Early Stuart,1,2021,2025,42,54013,25904,NA,NA,NA,734681,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2021_43,Early Stuart,1,2021,2025,43,54013,25904,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2022_21,Early Stuart,1,2022,2024,21,24929,5290,NA,NA,NA,0,NA,NA,NA,post-RSA,Comb,4,NA,Include,Exclude: Low abundance.
Early Stuart_2022_31,Early Stuart,1,2022,2025,31,24929,5290,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2022_32,Early Stuart,1,2022,2025,32,24929,5290,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Early Stuart_2023_21,Early Stuart,1,2023,2025,21,9819,4135,NA,NA,NA,NA,Supplementation occurred,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",4,NA,Include,Include
Late Stuart_1948_21,Late Stuart,2,1948,1950,21,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_31,Late Stuart,2,1948,1951,31,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_32,Late Stuart,2,1948,1951,32,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_41,Late Stuart,2,1948,1952,41,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_42,Late Stuart,2,1948,1952,42,1049,NA,NA,NA,NA,327,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_43,Late Stuart,2,1948,1952,43,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_51,Late Stuart,2,1948,1953,51,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_52,Late Stuart,2,1948,1953,52,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_53,Late Stuart,2,1948,1953,53,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_62,Late Stuart,2,1948,1954,62,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_63,Late Stuart,2,1948,1954,63,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_64,Late Stuart,2,1948,1954,64,1049,NA,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1948_72,Late Stuart,2,1948,1955,72,1049,NA,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1949_21,Late Stuart,2,1949,1951,21,107752,39085,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_31,Late Stuart,2,1949,1952,31,107752,39085,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_32,Late Stuart,2,1949,1952,32,107752,39085,NA,NA,NA,3433,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_41,Late Stuart,2,1949,1953,41,107752,39085,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_42,Late Stuart,2,1949,1953,42,107752,39085,NA,NA,NA,1526554,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_43,Late Stuart,2,1949,1953,43,107752,39085,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_51,Late Stuart,2,1949,1954,51,107752,39085,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_52,Late Stuart,2,1949,1954,52,107752,39085,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_53,Late Stuart,2,1949,1954,53,107752,39085,NA,NA,NA,215,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1949_62,Late Stuart,2,1949,1955,62,107752,39085,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1949_63,Late Stuart,2,1949,1955,63,107752,39085,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1949_64,Late Stuart,2,1949,1955,64,107752,39085,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1949_72,Late Stuart,2,1949,1956,72,107752,39085,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_21,Late Stuart,2,1950,1952,21,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_31,Late Stuart,2,1950,1953,31,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_32,Late Stuart,2,1950,1953,32,5843,1834,NA,NA,NA,591,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_41,Late Stuart,2,1950,1954,41,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_42,Late Stuart,2,1950,1954,42,5843,1834,NA,NA,NA,36671,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_43,Late Stuart,2,1950,1954,43,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_51,Late Stuart,2,1950,1955,51,5843,1834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1950_52,Late Stuart,2,1950,1955,52,5843,1834,NA,NA,NA,2419,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1950_53,Late Stuart,2,1950,1955,53,5843,1834,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1950_62,Late Stuart,2,1950,1956,62,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_63,Late Stuart,2,1950,1956,63,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_64,Late Stuart,2,1950,1956,64,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1950_72,Late Stuart,2,1950,1957,72,5843,1834,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1951_21,Late Stuart,2,1951,1953,21,4402,1246,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1951_31,Late Stuart,2,1951,1954,31,4402,1246,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1951_32,Late Stuart,2,1951,1954,32,4402,1246,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1951_41,Late Stuart,2,1951,1955,41,4402,1246,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1951_42,Late Stuart,2,1951,1955,42,4402,1246,NA,NA,NA,56085,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1951_43,Late Stuart,2,1951,1955,43,4402,1246,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1951_51,Late Stuart,2,1951,1956,51,4402,1246,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
